,CCN,Facility,Address1,City,State,ZipCode,County,PhoneNumber,CMSRegion,Condition
50,13032,ST JOSEPH HOSPITAL IR CENTER,801 GOODYEAR AVE,,AL,35903,Etowah,(256) 439-5000,4,Nervous system disorder (excluding stroke)
51,13032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,701 PARK AVE,GADSDEN,AL,35903,Etowah,(256) 439-5000,4,Spinal cord disease or condition (non-traumatic)
52,13032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,801 GOODYEAR AVE,GADSDEN,AL,35903,Etowah,(256) 439-5000,4,Spinal cord injury (traumatic)
53,13032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,801 GOODYEAR AVE,GADSDEN,DC,35903,Kane,(256) 439-5000,4,Stroke
54,19T039,REGIONAL REHABILITATION HOSPITAL,,PHENIX CITY,AL,,Russell,(334) 732-2200,4,All other conditions
55,13033,REGIONAL REHABILITATION HOSPITAL,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,36867,Russell,(334) 732-2200,4,Brain disease or condition (non-traumatic)
56,,RGIONAL REHABILITATION HOSPITAL,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,36867,Russell,(334) 732-2200,4,Brain injury (traumatic)
57,13033,REGIONAL REHABILITATION HOSPITAL,3715 US HIGHWAY 431 NORTH,,AL,93721,Russell,(334) 732-2200,4,Hip or femur fracture
58,1033,SOUTH BAY REHABILITATION CTR,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,36867,Russell,(334) 732-2200,3,"Hip or knee replacement, amputation or other bone or joint condition"
59,10T258,REGIONAL REHABILITATION HOSPITAL,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,36867,Russell,(334) 732-2200,4,Nervous system disorder (excluding stroke)
60,13033,REGIONAL REHABILITATION HOSPITAL,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,36867,Russell,(334) 732-2200,4,Spinal cord disease or condition (non-traumatic)
61,13033,,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,36867,Russell,(334) 732-2200,4,Spinal cord injury (traumatic)
62,13033,REGIONAL REHABILITATION HOSPITAL,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,36867,,(334) 732-2200,4,Stroke
63,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,Jefferson,(205) 968-4485,4,All other conditions
64,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,,35235,Jefferson,(205) 838-3672,4,Brain disease or condition (non-traumatic)
65,01T011,,BIRMINGHAM,50 MEDICAL PARK EAST DRIVE,AL,35235,Jefferson,(501) 202-7578,4,Brain injury (traumatic)
66,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,Jefferson,(205) 838-3672,4,Hip or femur fracture
67,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,IL,35235,Jefferson,(205) 838-3672,4,
68,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,Jefferson,(205) 838-3672,4,Nervous system disorder (excluding stroke)
69,34T143,S. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,FL,3235,Jefferson,(205) 838-3672,4,Sinal cord disease or condition (non-traumatic)
70,183026,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,Jefferson,(205) 838-3672,4,Spinal cord injury (traumatic)
71,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BRMINGHAM,AL,35235,Jefferson,(208) 489-4444,4,Stroke
72,01T029,EAMC- LANIER,2000 PEPPERELL PARKWAY.,COLUMBIA,AL,36801,,(602) 406-4796,4,All other conditions
73,01T029,BEAUMONT HEALTH SYSTEMS,200 PEPPERELL PARKWAY.,OPELIKA,IL,,Lee,(502) 596-6346,4,Brain disease or condition (non-traumatic)
74,01T029,EAMC- LANIER,2000 PEPPERELL PARKWAY.,OPELIKA,AL,36801,Lee,(502) 596-6346,,Hip or femur fracture
75,01T029,EAMC- LANIER,2000 PEPPERELL PARKWAY.,OPELIKA,OH,36801,Lee,(502) 596-6346,4,Brain injury (traumatic)
76,01T029,EAMC- LANIER,4455 DUNCAN AVE,OELIKA,AL,36801,Lee,(502) 596-6346,4,"Hip or knee replacement, amputation or other bone or joint condition"
77,01T029,EAMC- LANIER,5100 INDIAN CREEK PARKWAY,OPELIKA,AL,3801,Onondaga,(502) 596-6346,4,Nervous system disorder (excluding stroke)
78,01T029,EAMC- LANIER,OPELIKA,2000 PEPPERELL PARKWAY.,AL,36801,Lee,(502) 596-6346,4,Spinal cord disease or condition (non-traumatic)
79,01T029,EMC- LANIER,2000 PEPPERELL PARKWAY.,OPELIKA,AL,36801,Lee,(502) 596-6346,4,
80,01T029,EMC- LANIER,2000 PEPPERELL PARKWAY.,OELIKA,AL,36801,Lee,(502) 596-6346,3,
81,01T033,SPAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,,,Jefferson,,4,All other conditions
82,01T033,SPAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,AL,35249,Jefferson,,4,Brain disease or condition (non-traumatic)
83,01T033,SPAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,AL,35249,Jefferson,(205) 934-4940,4,Stroke
84,01T033,SPAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,A,35249,Jefferson,(205) 934-4940,4,Hip or femur fracture
85,0T033,SPAIN REHABILITATION CENTER,365 MONTAUK AVE,BIRMINGHAM,AL,35249,Jefferson,(205) 934-4940,4,"Hip or knee replacement, amputation or other bone or joint condition"
86,01T033,SPAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,AL,35249,Jefferson,(205) 934-4940,4,Nervous system disorder (excluding stroke)
87,01T033,SAIN REHABILITATION CENTER,SRC 223E,PINEHURST,NJ,35249,,(205) 934-4940,4,Spinal cord disease or condition (non-traumatic)
88,01T033,SPAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,,35249,Jefferson,(205) 934-4940,4,Spinal cord injury (traumatic)
89,01T033,SPAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,,35249,,(603) 882-3000,9,Stroke
90,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,AL,35401,Tuscaloosa,(205) 333-4362,4,All other conditions
91,0T092,JEWISH HOSPITAL-MERCY HEALTH,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,AL,35401,Tuscaloosa,(205) 333-4362,10,Spinal cord disease or condition (non-traumatic)
92,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,AL,35401,Tuscaloosa,(205) 333-4362,4,Brain injury (traumatic)
93,01T092,BENEFIS HEALTH SYSTEM,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,AL,35401,Tuscaloosa,(205) 333-4362,4,Brain injury (traumatic)
94,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,AL,35401,Tuscaloosa,(205) 333-4362,4,"Hip or knee replacement, amputation or other bone or joint condition"
95,0T092,,"809 UNIVERSITY BLVD, EAST",,AL,35401,Tuscaloosa,(205) 333-4362,4,Nervous system disorder (excluding stroke)
96,01T092,SINGING RIVER HOSPITAL,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,AR,35401,Tuscaloosa,(205) 333-4362,4,Spinal cord disease or condition (non-traumatic)
97,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,AL,35401,Tuscaloosa,(205) 333-4362,4,Spinal cord injury (traumatic)
98,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,AL,3401,Tuscaloosa,(205) 333-4362,4,Stroke
99,01T100,THOMAS HOSPITAL,750 MORPHY AVENUE,FIRHOPE,AL,36533,Baldwin,(251) 435-3417,4,Al other conditions
100,01T100,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36533,Baldwin,(251) 435-3417,4,Brain disease or condition (non-traumatic)
101,01T100,,70 MORPHY AVENUE,FAIRHOPE,AL,36533,Baldwin,(251) 435-3417,4,Brain injury (traumatic)
102,353026,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,,80218,Baldwin,(251) 435-3417,4,Hip or femur fracture
103,01T100,THOMAS HOSPITAL,750 MORPHY AVENUE,,AL,36533,Baldwin,(251) 435-3417,4,"Hip or knee replacement, amputation or other bone or joint condition"
104,01T100,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,A,36533,,(251) 435-3417,4,Nervous system disorder (excluding stroke)
105,01T100,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36533,Baldwin,(251) 435-3417,4,Spinal cord disease or condition (non-traumatic)
106,01T100,UC DAVIS MEDICAL CENTER,750 MORPHY AVENUE,FAIRHOPE,AL,36533,Baldwin,(251) 435-3417,4,Spinal cord injury (traumatic)
107,01T100,THOMAS HOSPITAL,750 MORPHY AVENUE,SANTA BARBARA,AL,36533,Baldwin,(251) 435-3417,4,Stroke
108,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,Jefferson,(205) 971-4520,,All other conditions
109,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,Jefferson,(205) 971-4520,4,Brain disease or condition (non-traumatic)
110,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,Jfferson,(205) 971-4520,4,Brain injury (traumatic)
111,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,,,,4,Hip or femur fracture
112,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,,AL,,Jefferson,(205) 971-4520,4,"Hip or knee replacement, amputation or other bone or joint condition"
113,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,Jefferson,(205) 971-4520,4,Nervous system disorder (excluding stroke)
114,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,Jefferson,(205) 971-4520,4,Spinal cord disease or condition (non-traumatic)
115,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,Jefferson,(205) 971-4520,4,Spinal cord injury (traumatic)
116,,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,Jfferson,(212) 423-7723,4,Stroke
117,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Mobile,,4,All other conditions
118,01T113,MBILE INFIRMARY,POB 2144,MOBILE,CA,36652,,(251) 435-3400,4,Brain disease or condition (non-traumatic)
119,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Mobile,(251) 435-3400,4,Spinal cord injury (traumatic)
120,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Mobile,(251) 435-3400,4,Hip or femur fracture
121,,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Mobile,(251) 435-3400,4,"Hip or knee replacement, amputation or other bone or joint condition"
122,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Mobile,(251) 435-3400,4,Nervous system disorder (excluding stroke)
123,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,60631,Mobile,(51) 435-3400,4,
124,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Mobile,(251) 435-3400,4,
125,01T113,MOBILE INFIRMARY,,MOBILE,AL,36652,Mobile,(251) 435-3400,,Stroke
126,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,801 OAK ST,BESSEMER,AL,35022,Jefferson,(205) 481-7287,4,All other conditions
127,05T073,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,BESSEMER,AL,35022,Jefferson,(205) 481-7287,4,Brain disease or condition (non-traumatic)
128,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,ANCHORAGE,AL,35022,Jefferson,(205) 481-7287,4,Brain injury (traumatic)
129,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,BESSEMER,AL,35022,Jefferson,(205) 481-7287,4,Hip or femur fracture
130,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,BESSEMER,AL,35022,Madison,,4,"Hip or knee replacement, amputation or other bone or joint condition"
131,01T114,BELLEVUE HOSPITAL CENTER,995 9TH AVENUE SOUTHWEST,BESSEMER,CT,35022,Jefferson,(205) 481-7287,4,Nervous system disorder (excluding stroke)
132,01T114,,995 9TH AVENUE SOUTHWEST,BESSEMER,AR,15136,Jefferson,(205) 481-7287,4,Spinal cord disease or condition (non-traumatic)
133,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,BESSEMER,995 9TH AVENUE SOUTHWEST,AL,35022,Jefferson,(205) 481-7287,4,Spinal cord injury (traumatic)
134,,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,BESSEMER,AL,35022,Jefferson,(205) 481-7287,4,Stroke
135,01T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,AL,35209,Jefferson,(205) 877-1600,4,All other conditions
136,01T139,AMI BROOKWOOD MEDICAL CENTER,HOMEWOOD,2010 BROOKWOOD MEDICAL CTR. DR,AL,35209,Jefferson,(205) 877-1600,4,Brain disease or condition (non-traumatic)
137,0T139,AMI BROOKWOOD MEDICAL CENTER,4777 E. GALBRAITH ROAD,HOMEWOOD,AL,94589,Jefferson,(205) 877-1600,4,Brain injury (traumatic)
138,01T139,AMI BROOKWOOD MEDICAL CENTER,,HOMEWOOD,ME,35209,Jefferson,(205) 877-1600,4,Hip or femur fracture
139,01T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,AL,35209,Jefferson,(205) 877-1600,4,
140,01T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,AL,35209,Jefferson,(205) 877-1600,4,Nervous system disorder (excluding stroke)
141,01T139,AMI BROOKWOOD MEDICAL CENTER,HOMEWOOD,2010 BROOKWOOD MEDICAL CTR. DR,AL,35209,Jefferson,(05) 877-1600,4,Spinal cord disease or condition (non-traumatic)
142,01T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,,AL,35209,Jefferson,(205) 877-1600,4,Spinal cord injury (traumatic)
143,01T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,AL,35209,Jefferson,(205) 877-1600,4,Stroke
144,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,3608,Mobile,(502) 596-6346,4,Al other conditions
145,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,,36608,Mobile,(502) 596-6346,4,Brain disease or condition (non-traumatic)
146,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,36608,Mobile,(502) 596-6346,4,Brain injury (traumatic)
147,04T154,SPRINGHILL MEDICAL CENTER,9355 WARRICK TRAIL,MOBILE,LA,36608,Mobile,(502) 596-6346,4,Hip or femur fracture
148,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,,Santa Cruz,(502) 596-6346,4,"Hip or knee replacement, amputation or other bone or joint condition"
149,01T144,SRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,36608,Mobile,(502) 596-6346,4,Nervous system disorder (excluding stroke)
150,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,36608,Mobile,(502) 596-6346,4,Spinal cord disease or condition (non-traumatic)
151,01T144,SPRINGHILL MEDICAL CENTER,,MOBILE,AL,36608,Mobile,(502) 596-6346,4,Spinal cord injury (traumatic)
152,01T144,SPRINGHILL MEDICAL CENTER,,MOBILE,AL,36608,Mobile,(502) 596-6346,4,Stroke
153,01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,,All other conditions
154,01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,MUSCLE SHOALS,AL,35661,,(256) 386-1687,4,
155,01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,MUSCLE SHOALS,A,48192,Colbert,(256) 386-1687,4,Brain injury (traumatic)
156,01T157,UNITYPOINT FINLEY HOSPITAL,MUSCLE SHOALS,201 AVALON AVE,AL,35661,Floyd,(256) 386-1687,4,Hip or femur fracture
157,01T157,,201 AVALON AVE,,AL,35661,Clbert,(256) 386-1687,4,"Hip or knee replacement, amputation or other bone or joint condition"
158,01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,MUSCLE SHOALS,A,35661,,(256) 386-1687,4,Nervous system disorder (excluding stroke)
159,01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,MUSCLE SHOALS,AL,35661,Colbert,(56) 386-1687,,
160,01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,MUSCLE SHOALS,A,35661,Colbert,(256) 386-1687,4,Sinal cord injury (traumatic)
161,01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,4,Stroke
162,01T175,EAMC - LANIER,601 N ELM ST,VALLEY,AL,36854,Chambers,(334) 756-9180,4,All other conditions
