,CCN,Facility,Address1,City,State,ZipCode,County,PhoneNumber,CMSRegion,Condition
14,13028,ENCOMPASS REHABILITATION HOSPITAL OF MONTGOMERY,4465 NARROW LANE RD,MONTGOMERY,AL,36116,Montgomery,(334) 284-7821,6,Nervous system disorder (excluding stroke)
15,13028,ENCOMPASS REHABILITATION HOSPITAL OF MONTGOMERY,4465 NARROW LANE RD,MONTGOMERY,AL,36116,Montgomery,(334) 284-7821,4,Spinal cord disease or condition (non-traumatic)
16,13028,ENCOMPASS REHABILITATION HOSPITAL OF MONTGOMERY,4465 NARROW LANE RD,MONTGOMERY,AL,36116,Johnson,(334) 284-7821,4,Spinal cord injury (traumatic)
17,13028,ENCOMPASS REHABILITATION HOSPITAL OF MONTGOMERY,4465 NARROW LANE RD,MONTGOMERY,AL,36116,Montgomery,(334) 284-7821,4,Stroke
18,13029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,1490 HIGHWAY 72 E,HUNTSVILLE,AL,35811,Madison,(205) 535-2300,4,All other conditions
19,13029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,1490 HIGHWAY 72 E,LAS VEGAS,AL,35811,Madison,(205) 535-2300,4,Brain disease or condition (non-traumatic)
20,13029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,441 N. WABASH AVENUE,HUNTSVILLE,AL,35811,Madison,(205) 535-2300,4,Brain injury (traumatic)
21,13029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,1490 HIGHWAY 72 E,HUNTSVILLE,AL,35811,Madison,(205) 535-2300,4,Hip or femur fracture
22,13029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,1490 HIGHWAY 72 E,HUNTSVILLE,AL,35811,Madison,(205) 535-2300,4,"Hip or knee replacement, amputation or other bone or joint condition"
23,13029,AL,1490 HIGHWAY 72 E,HUNTSVILLE,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,35811,Madison,(205) 535-2300,4,Nervous system disorder (excluding stroke)
24,13029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,1490 HIGHWAY 72 E,HUNTSVILLE,AL,35811,Adams,(205) 535-2300,4,Spinal cord disease or condition (non-traumatic)
25,13029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,1490 HIGHWAY 72 E,HUNTSVILLE,AL,35811,Madison,(205) 535-2300,4,Spinal cord injury (traumatic)
26,13029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,1490 HIGHWAY 72 E,HUNTSVILLE,AL,35811,Madison,(205) 535-2300,4,Stroke
27,17T023,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,1736 EAST MAIN STREET,DOTHAN,AL,36301,Houston,(334) 712-6333,4,All other conditions
28,13030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,1736 EAST MAIN STREET,DOTHAN,AL,36301,Houston,(334) 712-6333,4,Brain disease or condition (non-traumatic)
29,13030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,1736 EAST MAIN STREET,DOTHAN,AL,36301,Houston,(334) 712-6333,4,Brain injury (traumatic)
30,13030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,1736 EAST MAIN STREET,DOTHAN,AL,36301,Houston,(334) 712-6333,4,Hip or femur fracture
31,13030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,1736 EAST MAIN STREET,DOTHAN,AL,36301,Houston,(334) 712-6333,4,"Hip or knee replacement, amputation or other bone or joint condition"
32,13030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,1736 EAST MAIN STREET,DOTHAN,AL,36301,Houston,(334) 712-6333,4,Nervous system disorder (excluding stroke)
33,13030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,1736 EAST MAIN STREET,DOTHAN,AL,36301,Houston,(334) 712-6333,4,Spinal cord disease or condition (non-traumatic)
34,13030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,1736 EAST MAIN STREET,DOTHAN,AL,36301,Houston,(334) 712-6333,4,Spinal cord injury (traumatic)
35,13030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,1736 EAST MAIN STREET,DOTHAN,AL,80534,Houston,(334) 712-6333,4,Stroke
36,13031,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,900 OAK MOUNTAIN COMMONS LANE,PELHAM,AL,35124,Shelby,(205) 216-7621,3,All other conditions
37,13031,AL,900 OAK MOUNTAIN COMMONS LANE,PELHAM,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,35124,Hampden,(205) 216-7621,4,Brain disease or condition (non-traumatic)
38,13031,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,900 OAK MOUNTAIN COMMONS LANE,PELHAM,AL,35124,Shelby,(205) 216-7621,4,Brain injury (traumatic)
39,35124,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,900 OAK MOUNTAIN COMMONS LANE,PELHAM,AL,13031,Shelby,(205) 216-7621,4,Hip or femur fracture
40,13031,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,900 OAK MOUNTAIN COMMONS LANE,PELHAM,AL,35124,Shelby,(205) 216-7621,4,"Hip or knee replacement, amputation or other bone or joint condition"
41,13031,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,900 OAK MOUNTAIN COMMONS LANE,PELHAM,AL,35124,Shelby,(205) 216-7621,4,Nervous system disorder (excluding stroke)
42,13031,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,900 OAK MOUNTAIN COMMONS LANE,PELHAM,AL,35124,Shelby,(205) 216-7621,4,Spinal cord disease or condition (non-traumatic)
43,13031,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,900 OAK MOUNTAIN COMMONS LANE,PELHAM,AL,35124,Shelby,(205) 216-7621,4,Spinal cord injury (traumatic)
44,13031,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,900 OAK MOUNTAIN COMMONS LANE,PELHAM,AL,35124,Shelby,(205) 216-7621,4,Stroke
45,13032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,801 GOODYEAR AVE,GADSDEN,AL,35903,Etowah,(256) 439-5000,9,All other conditions
46,13032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,801 GOODYEAR AVE,GADSDEN,AL,35903,Etowah,(256) 439-5000,4,Brain disease or condition (non-traumatic)
47,05T169,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,801 GOODYEAR AVE,GADSDEN,AL,35903,Etowah,(256) 439-5000,4,Brain injury (traumatic)
48,13032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,801 GOODYEAR AVE,GADSDEN,AL,35903,Etowah,(256) 439-5000,4,Hip or femur fracture
49,13032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,801 GOODYEAR AVE,GADSDEN,AL,35903,Bronx,(256) 439-5000,4,"Hip or knee replacement, amputation or other bone or joint condition"
50,13032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,801 GOODYEAR AVE,GADSDEN,AL,35903,Etowah,(256) 439-5000,4,Nervous system disorder (excluding stroke)
51,13032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,801 GOODYEAR AVE,GADSDEN,AL,35903,Etowah,(256) 439-5000,4,Spinal cord disease or condition (non-traumatic)
52,13032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,801 GOODYEAR AVE,GADSDEN,AL,35903,Etowah,(256) 439-5000,4,Spinal cord injury (traumatic)
53,13032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,801 GOODYEAR AVE,GADSDEN,AL,35903,Etowah,(256) 439-5000,4,Stroke
54,13033,REGIONAL REHABILITATION HOSPITAL,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,36867,Russell,(334) 732-2200,4,All other conditions
55,13033,REGIONAL REHABILITATION HOSPITAL,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,36867,Russell,(334) 732-2200,4,Brain disease or condition (non-traumatic)
56,13033,REGIONAL REHABILITATION HOSPITAL,3715 US HIGHWAY 431 NORTH,FRANKLIN,AL,36867,Russell,(334) 732-2200,4,Brain injury (traumatic)
57,13033,REGIONAL REHABILITATION HOSPITAL,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,36867,Russell,(334) 732-2200,4,Hip or femur fracture
58,13033,REGIONAL REHABILITATION HOSPITAL,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,36867,Russell,(334) 732-2200,4,"Hip or knee replacement, amputation or other bone or joint condition"
59,13033,REGIONAL REHABILITATION HOSPITAL,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,36867,Russell,(334) 732-2200,4,Nervous system disorder (excluding stroke)
60,13033,REGIONAL REHABILITATION HOSPITAL,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,36867,Russell,(334) 732-2200,4,Spinal cord disease or condition (non-traumatic)
61,13033,REGIONAL REHABILITATION HOSPITAL,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,36867,Russell,(334) 732-2200,4,Spinal cord injury (traumatic)
62,13033,REGIONAL REHABILITATION HOSPITAL,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,36867,Russell,(334) 732-2200,4,Stroke
63,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,Jefferson,(205) 838-3672,4,All other conditions
64,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,MI,35235,Jefferson,(205) 838-3672,4,Brain disease or condition (non-traumatic)
65,01T011,AL,BIRMINGHAM,50 MEDICAL PARK EAST DRIVE,ST. VINCENTS EAST REHABILITATION CENTER,35235,Jefferson,(205) 838-3672,4,Brain injury (traumatic)
66,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,Jefferson,(205) 838-3672,4,Hip or femur fracture
67,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,Jefferson,(205) 838-3672,4,"Hip or knee replacement, amputation or other bone or joint condition"
68,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,Jefferson,(205) 838-3672,4,Nervous system disorder (excluding stroke)
69,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,Jefferson,(205) 838-3672,4,Spinal cord disease or condition (non-traumatic)
70,01T011,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,Jefferson,(205) 838-3672,4,Spinal cord injury (traumatic)
71,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,Jefferson,(205) 838-3672,4,Stroke
72,01T029,EAMC- LANIER,2000 PEPPERELL PARKWAY.,OPELIKA,AL,36801,Lee,(502) 596-6346,4,All other conditions
73,01T029,EAMC- LANIER,2000 PEPPERELL PARKWAY.,OPELIKA,AL,36801,Lee,(502) 596-6346,4,Brain disease or condition (non-traumatic)
74,01T029,EAMC- LANIER,2000 PEPPERELL PARKWAY.,OPELIKA,AL,36801,Cuyahoga,(502) 596-6346,4,Brain injury (traumatic)
75,01T029,EAMC- LANIER,2000 PEPPERELL PARKWAY.,OPELIKA,MO,36801,Lee,(502) 596-6346,4,Hip or femur fracture
76,01T029,EAMC- LANIER,2000 PEPPERELL PARKWAY.,VALLEJO,AL,36801,Lee,(502) 596-6346,4,"Hip or knee replacement, amputation or other bone or joint condition"
77,01T029,EAMC- LANIER,2000 PEPPERELL PARKWAY.,OPELIKA,AL,36801,Lee,(502) 596-6346,6,Nervous system disorder (excluding stroke)
78,01T029,EAMC- LANIER,OPELIKA,2000 PEPPERELL PARKWAY.,AL,36801,Lee,(502) 596-6346,4,Spinal cord disease or condition (non-traumatic)
79,01T029,EAMC- LANIER,2000 PEPPERELL PARKWAY.,OPELIKA,AL,36801,Lee,(502) 596-6346,4,Spinal cord injury (traumatic)
80,01T029,EAMC- LANIER,2000 PEPPERELL PARKWAY.,OPELIKA,AL,36801,Lee,(309) 779-2964,4,Stroke
81,01T033,SPAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,AL,35249,Jefferson,(205) 934-4940,4,All other conditions
82,01T033,SPAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,AL,35249,Jefferson,(205) 934-4940,4,Brain disease or condition (non-traumatic)
83,01T033,SPAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,AL,18042,Jefferson,(205) 934-4940,4,Brain injury (traumatic)
84,01T033,SPAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,AL,44011,Jefferson,(205) 934-4940,4,Hip or femur fracture
85,01T033,SPAIN REHABILITATION CENTER,INPATIENT REHABILITATION,AVON,AL,35249,Jefferson,(205) 934-4940,4,"Hip or knee replacement, amputation or other bone or joint condition"
86,01T033,SPAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,AL,35249,Jefferson,(205) 934-4940,4,Nervous system disorder (excluding stroke)
87,01T033,SPAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,AL,35249,Jefferson,(205) 934-4940,4,Spinal cord disease or condition (non-traumatic)
88,17R384,SPAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,AL,35249,Jefferson,(205) 934-4940,4,Spinal cord injury (traumatic)
89,01T033,SPAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,AL,35249,Jefferson,(205) 934-4940,4,Stroke
90,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,MS,35401,Tuscaloosa,(205) 333-4362,4,All other conditions
91,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,AL,35401,Tuscaloosa,(205) 333-4362,4,Brain disease or condition (non-traumatic)
92,01T092,DCH REHABILITATION CENTER,2525 SW 75TH AVE,TUSCALOOSA,AL,35401,Tuscaloosa,(205) 333-4362,4,Brain injury (traumatic)
93,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,AL,35401,Tuscaloosa,(205) 333-4362,4,Hip or femur fracture
94,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,AL,35401,Tuscaloosa,(205) 333-4362,4,"Hip or knee replacement, amputation or other bone or joint condition"
95,01T092,AL,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,DCH REHABILITATION CENTER,35401,Tuscaloosa,(205) 333-4362,4,Nervous system disorder (excluding stroke)
96,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,AL,35401,Tuscaloosa,(205) 333-4362,4,Spinal cord disease or condition (non-traumatic)
97,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,AL,35401,Tuscaloosa,(205) 333-4362,4,Spinal cord injury (traumatic)
98,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,AL,35401,Tuscaloosa,(205) 333-4362,4,Stroke
99,01T100,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36533,Baldwin,(251) 435-3417,4,All other conditions
100,01T100,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36533,Baldwin,(251) 435-3417,4,Brain disease or condition (non-traumatic)
101,01T100,AL,750 MORPHY AVENUE,FAIRHOPE,THOMAS HOSPITAL,36533,Baldwin,(251) 435-3417,4,Brain injury (traumatic)
102,01T100,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36533,Baldwin,(251) 435-3417,4,Hip or femur fracture
103,01T100,SOUTHERN OHIO MEDICAL CENTER,750 MORPHY AVENUE,FAIRHOPE,AL,36533,Baldwin,(251) 435-3417,4,"Hip or knee replacement, amputation or other bone or joint condition"
104,01T100,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36533,Baldwin,(251) 435-3417,4,Nervous system disorder (excluding stroke)
105,01T100,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36533,Baldwin,(251) 435-3417,4,Spinal cord disease or condition (non-traumatic)
106,01T100,THOMAS HOSPITAL,380 SUMMIT AVE,FAIRHOPE,AL,36533,Baldwin,(251) 435-3417,4,Spinal cord injury (traumatic)
107,01T100,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36533,Baldwin,(251) 435-3417,4,Stroke
108,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,Jefferson,(205) 971-4520,4,All other conditions
109,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,Jefferson,(205) 971-4520,4,Brain disease or condition (non-traumatic)
110,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,Jefferson,(205) 971-4520,4,Brain injury (traumatic)
111,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,Jefferson,(205) 971-4520,4,Hip or femur fracture
112,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,Jefferson,(205) 971-4520,4,"Hip or knee replacement, amputation or other bone or joint condition"
113,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,85745,Jefferson,(205) 971-4520,4,Nervous system disorder (excluding stroke)
114,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,Jefferson,(205) 971-4520,4,Spinal cord disease or condition (non-traumatic)
115,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,ERIE,AL,35243,Jefferson,(205) 971-4520,4,Spinal cord injury (traumatic)
116,35243,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,NEW ORLEANS,OH,01T104,Jefferson,(205) 971-4520,4,Stroke
117,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Mobile,(251) 435-3400,4,All other conditions
118,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Mobile,(251) 435-3400,4,Brain disease or condition (non-traumatic)
119,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Mobile,(251) 435-3400,4,Brain injury (traumatic)
120,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,49443,Mobile,(251) 435-3400,4,Hip or femur fracture
121,36652,MOBILE INFIRMARY,POB 2144,MOBILE,AL,01T113,Mobile,(251) 435-3400,4,"Hip or knee replacement, amputation or other bone or joint condition"
122,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Mobile,(251) 435-3400,4,Nervous system disorder (excluding stroke)
123,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Mobile,(209) 578-1211,4,Spinal cord disease or condition (non-traumatic)
124,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Mobile,(251) 435-3400,4,Spinal cord injury (traumatic)
125,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Tangipahoa,(251) 435-3400,4,Stroke
126,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,BESSEMER,AL,35022,Jefferson,(205) 481-7287,4,All other conditions
127,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,BESSEMER,AL,35022,Jefferson,(205) 481-7287,4,Brain disease or condition (non-traumatic)
128,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,BESSEMER,AL,35022,Jefferson,(205) 481-7287,4,Brain injury (traumatic)
129,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,BESSEMER,AL,35022,Jefferson,(205) 481-7287,4,Hip or femur fracture
130,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,BESSEMER,AL,35022,Jefferson,(205) 481-7287,4,"Hip or knee replacement, amputation or other bone or joint condition"
131,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,BESSEMER,AL,35022,Jefferson,(205) 481-7287,4,Nervous system disorder (excluding stroke)
132,01T114,AL,995 9TH AVENUE SOUTHWEST,BESSEMER,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,35022,Jefferson,(205) 481-7287,4,Spinal cord disease or condition (non-traumatic)
133,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,BESSEMER,995 9TH AVENUE SOUTHWEST,AL,35022,Jefferson,(205) 481-7287,4,Spinal cord injury (traumatic)
134,35022,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,BESSEMER,AL,01T114,Jefferson,(205) 481-7287,5,Stroke
135,01T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,AL,35209,Jefferson,(205) 877-1600,4,All other conditions
136,01T139,AMI BROOKWOOD MEDICAL CENTER,HOMEWOOD,2010 BROOKWOOD MEDICAL CTR. DR,AL,35209,Jefferson,(205) 877-1600,4,Brain disease or condition (non-traumatic)
137,01T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,AL,35209,Jefferson,(205) 877-1600,4,Brain injury (traumatic)
138,01T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,AL,35209,Jefferson,(205) 877-1600,4,Hip or femur fracture
139,01T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,AL,35209,Jefferson,(205) 877-1600,4,"Hip or knee replacement, amputation or other bone or joint condition"
140,01T139,IBERIA MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,AL,35209,Jefferson,(205) 877-1600,4,Nervous system disorder (excluding stroke)
141,01T139,AMI BROOKWOOD MEDICAL CENTER,HOMEWOOD,2010 BROOKWOOD MEDICAL CTR. DR,AL,35209,Jefferson,(205) 877-1600,4,Spinal cord disease or condition (non-traumatic)
142,01T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,AL,35209,Jefferson,(205) 877-1600,4,Spinal cord injury (traumatic)
143,01T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,AL,35209,Jefferson,(205) 877-1600,4,Stroke
144,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,36608,Mobile,(502) 596-6346,4,All other conditions
145,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,36608,Mobile,(502) 596-6346,6,Brain disease or condition (non-traumatic)
146,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,36608,Mobile,(502) 596-6346,4,Brain injury (traumatic)
147,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,36608,Mobile,(502) 596-6346,4,Hip or femur fracture
148,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,36608,Mobile,(502) 596-6346,4,"Hip or knee replacement, amputation or other bone or joint condition"
149,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,36608,Mobile,(502) 596-6346,4,Nervous system disorder (excluding stroke)
150,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,36608,Mobile,(502) 596-6346,4,Spinal cord disease or condition (non-traumatic)
151,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,36608,Mobile,(502) 596-6346,4,Spinal cord injury (traumatic)
152,01T144,SPRINGHILL MEDICAL CENTER,2801 HEARTLAND DRIVE,MOBILE,AL,36608,Mobile,(502) 596-6346,4,Stroke
