,CCN,Facility,Address1,City,State,ZipCode,County,PhoneNumber,CMSRegion,Condition
16,13028,ENCOMPASS REHABILITATION HOSPITAL OF MONTGOMERY,4465 NARROW LANE RD,MONTGOMERY,AL,36116,Montgomery,(334) 284-7821,,Spinal cord disease or condition (non-traumatic)
17,23T031,ECOMPASS REHABILITATION HOSPITAL OF MONTGOMERY,,MONTGOMERY,A,,Montgomery,(334) 284-7821,,Stroke
18,13029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,1490 HIGHWAY 72 E,HUNTSVILLE,,35811,District Of Columbia,(205) 535-2300,4,All other conditions
19,13029,,1490 HIGHWAY 72 E,HUNTSVILLE,AL,35811,Madison,(404) 265-1066,6,Brain disease or condition (non-traumatic)
20,13029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,433 WEST HIGH STREET,HUNTSVILLE,AL,35811,Madison,(205) 535-2300,4,Brain injury (traumatic)
21,1029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,7201 N UNIVERSITY DR,HUNTSVILLE,AL,35811,Madison,(205) 535-2300,4,
22,13029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,1490 HIGHWAY 72 E,HUNTSVILLE,AL,,Madison,(205) 535-2300,,"Hip or knee replacement, amputation or other bone or joint condition"
23,13029,,701 6TH ST SOUTH,,AL,35811,Madison,(205) 535-2300,4,Brain disease or condition (non-traumatic)
24,13029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,7901 WALKER STREET,HUNTSVILLE,AL,35811,Madison,(205) 535-2300,,Spinal cord disease or condition (non-traumatic)
25,13029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,1490 HIGHWAY 72 E,HUNTSVILLE,AL,35811,Madison,(205) 535-2300,4,Spinal cord injury (traumatic)
26,13029,ECOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,190 HIGHWAY 72 E,HUNTSVILLE,AL,35811,Madison,(205) 535-2300,4,Stroke
27,13030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,1736 EAST MAIN STREET,DOTHAN,AL,36301,Houston,(248) 858-6311,4,All other conditions
28,13030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,,DOTHAN,AL,36301,Houston,(334) 712-6333,4,Brain disease or condition (non-traumatic)
29,1030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,1736 EAST MAIN STREET,DOTHAN,AL,36301,Houston,(334) 712-6333,4,Brain injury (traumatic)
30,13030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,1736 EAST MAIN STREET,DOTHAN,AL,91105,Houston,(334) 712-6333,4,Hip or femur fracture
31,1030,ECOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,1736 EAST MAIN STREET,DOTHAN,AL,3301,Houston,(334) 712-6333,4,"Hip or knee replacement, amputation or other bone or joint condition"
32,1030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,1736 EAST MAIN STREET,DOTHAN,MI,36301,Allegheny,(334) 712-6333,4,Nervous system disorder (excluding stroke)
33,13030,,1736 EAST MAIN STREET,DOTHAN,AL,36301,Houston,(334) 712-6333,4,Spinal cord disease or condition (non-traumatic)
34,13030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,1736 EAST MAIN STREET,DUBUQUE,,36301,Jackson,,4,Spinal cord injury (traumatic)
35,13030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,1736 EAST MAIN STREET,DOTHAN,AL,36301,Houston,(334) 712-6333,4,Stroke
36,13031,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,760 WESTWOOD PLAZA,PELHAM,AL,,Shelby,(205) 216-7621,4,All other conditions
37,13031,,900 OAK MOUNTAIN COMMONS LANE,PELHAM,AL,35124,Shelby,(205) 216-7621,,Brain disease or condition (non-traumatic)
38,13031,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,900 OAK MOUNTAIN COMMONS LANE,PELHAM,IA,35124,Orange,(205) 216-7621,4,Brain injury (traumatic)
39,,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,900 OAK MOUNTAIN COMMONS LANE,PELHAM,AL,35124,Shelby,(205) 216-7621,4,Hip or femur fracture
40,13031,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,900 OAK MOUNTAIN COMMONS LANE,PELHAM,AL,35124,,(205) 216-7621,,"Hip or knee replacement, amputation or other bone or joint condition"
41,39T133,,900 OAK MOUNTAIN COMMONS LANE,PELHAM,AL,35124,Shelby,(205) 216-7621,4,Nervous system disorder (excluding stroke)
42,13031,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,900 OAK MOUNTAIN COMMONS LANE,PELHAM,KY,35124,Shelby,(205) 216-7621,,Spinal cord disease or condition (non-traumatic)
43,13031,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,900 OAK MOUNTAIN COMMONS LANE,PELHAM,AL,35124,Shelby,(205) 216-7621,4,Spinal cord injury (traumatic)
44,13031,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,12401 WASHINGTON BLVD,PELHAM,AL,35124,Shelby,(05) 216-7621,4,Stroke
45,13032,SAINT JOSEPH MEDICAL CENTER,GADSDEN,801 GOODYEAR AVE,MA,35903,Etowah,(256) 439-5000,4,
46,13032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,801 GOODYEAR AVE,HUMMELSTOWN,IA,35903,Etowah,(858) 939-3152,4,Brain disease or condition (non-traumatic)
47,13032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,801 GOODYEAR AVE,GADSDEN,AL,35903,Indian River,(256) 439-5000,4,Brain injury (traumatic)
48,13032,ECOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,801 GOODYEAR AVE,GADSDEN,AL,35903,Etowah,(256) 439-5000,4,Hip or femur fracture
49,1032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,801 GOODYEAR AVE,GADSDEN,AL,35903,Etowah,(256) 439-5000,,"Hip or knee replacement, amputation or other bone or joint condition"
50,13032,ECOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,801 GOODYEAR AVE,,AL,35903,Etowah,(256) 439-5000,4,Nervous system disorder (excluding stroke)
51,13032,UP HEALTH SYSTEM - MARQUETTE,,GADSDEN,AL,35903,Etowah,(256) 439-5000,,Spinal cord disease or condition (non-traumatic)
52,13032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,GADSDEN,801 GOODYEAR AVE,AL,35903,Etowah,(256) 439-5000,5,Spinal cord injury (traumatic)
53,13032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,801 GOODYEAR AVE,GADSDEN,A,35903,Eowah,(573) 331-6575,5,Nervous system disorder (excluding stroke)
54,1033,REGIONAL REHABILITATION HOSPITAL,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,,Russell,(270) 782-6900,4,Brain disease or condition (non-traumatic)
55,13033,REGIONAL REHABILITATION HOSPITAL,,PHENIX CITY,AL,36867,Russell,(334) 732-2200,4,Brain disease or condition (non-traumatic)
56,,,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,36867,Calloway,(334) 732-2200,4,Brain injury (traumatic)
57,13033,METHODIST HOSPITAL,3715 US HIGHWAY 431 NORTH,KETTERING,AL,3867,Russell,(334) 732-2200,4,Hip or femur fracture
58,,RGIONAL REHABILITATION HOSPITAL,315 US HIGHWAY 431 NORTH,,AL,36867,Russell,(334) 732-2200,4,"Hip or knee replacement, amputation or other bone or joint condition"
59,1033,REGIONAL REHABILITATION HOSPITAL,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,36867,Russell,(334) 732-2200,4,Nervous system disorder (excluding stroke)
60,14TA13,REGIONAL REHABILITATION HOSPITAL,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,36867,Russell,(501) 278-3477,9,Spinal cord disease or condition (non-traumatic)
61,13033,,3715 US HIGHWAY 431 NORTH,DENVER,AL,36867,Russell,(334) 732-2200,4,Spinal cord injury (traumatic)
62,13033,REGIONAL REHABILITATION HOSPITAL,2106 LOOP RD.,PHENIX CITY,AL,30322,,(334) 732-2200,4,Stroke
63,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,Jefferson,(05) 838-3672,4,All other conditions
64,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,,35235,Jefferson,(205) 838-3672,4,Brain disease or condition (non-traumatic)
65,01T011,,BIRMINGHAM,50 MEDICAL PARK EAST DRIVE,AL,35235,Jefferson,(05) 838-3672,4,Spinal cord injury (traumatic)
66,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,GREENSBURG,AL,35235,Jefferson,(205) 838-3672,7,Hip or femur fracture
67,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,A,60068,Jefferson,(205) 838-3672,4,
68,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,CHICO,AL,35235,Jefferson,(205) 838-3672,4,Nervous system disorder (excluding stroke)
69,0T011,,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,A,,Jefferson,(205) 838-3672,4,
70,0T011,ST. VINCENTS EAST REHABILITATION CENTER,BIRMINGHAM,50 MEDICAL PARK EAST DRIVE,AL,35235,Jefferson,(205) 838-3672,5,Spinal cord injury (traumatic)
71,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,Jefferson,(05) 838-3672,,Stroke
72,01T029,EAMC- LANIER,2000 PEPPERELL PARKWAY.,OPELIKA,AL,36801,,(02) 596-6346,4,All other conditions
73,01T029,EMC- LANIER,2000 PEPPERELL PARKWAY.,OELIKA,A,,Lee,(502) 596-6346,4,Brain disease or condition (non-traumatic)
74,01T029,EAMC- LANIER,2000 PEPPERELL PARKWAY.,OELIKA,AL,36801,Gwinnett,(502) 596-6346,,Bain injury (traumatic)
75,01T029,EAMC- LANIER,451 CLARKSON AVENUE C-1117B,OPELIKA,A,36801,Lee,(502) 596-6346,4,Hp or femur fracture
76,01T029,EAMC- LANIER,2000 PEPPERELL PARKWAY.,OPELIKA,AL,36801,Lee,(502) 596-6346,4,"Hip or knee replacement, amputation or other bone or joint condition"
77,33T058,EAMC- LANIER,2000 PEPPERELL PARKWAY.,OPELIKA,AL,,Le,(502) 596-6346,4,Nervous system disorder (excluding stroke)
78,36R319,EAMC- LANIER,OPELIKA,2000 PEPPERELL PARKWAY.,AL,36801,Jackson,(502) 596-6346,4,Spinal cord disease or condition (non-traumatic)
79,39T111,,,,AL,36801,Lee,(816) 655-5628,4,
80,01T029,,,OPELIKA,AL,36801,Lee,(502) 596-6346,4,
81,01T033,SPAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,,,Jefferson,,4,All other conditions
82,01T033,SPAIN REHABILITATION CENTER,SRC 223E,,AL,35249,Eddy,,5,Brain disease or condition (non-traumatic)
83,01T033,SPAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,AL,35249,Jefferson,(205) 934-4940,4,Bain injury (traumatic)
84,01T033,GENESYS REGIONAL MEDICAL CTR,SRC 223E,BIRMINGHAM,,35249,Jefferson,(205) 934-4940,7,Hip or femur fracture
85,,SPAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,AL,35249,Jefferson,(205) 934-4940,4,"Hip or knee replacement, amputation or other bone or joint condition"
86,01T033,SPAIN REHABILITATION CENTER,SC 223E,BIRMINGHAM,AL,35249,Jefferson,(205) 934-4940,4,Nervous system disorder (excluding stroke)
87,01T033,,SC 223E,BIRMINGHAM,A,35249,,(205) 934-4940,4,Brain disease or condition (non-traumatic)
88,01T033,HARTFORD HOSPITAL,SRC 223E,MESA,,7470,Hinds,(205) 934-4940,4,Spinal cord injury (traumatic)
89,01T033,SPAIN REHABILITATION CENTER,SRC 223E,BRMINGHAM,,35249,,(05) 934-4940,4,Stroke
90,01T092,DCH REHABILITATION CENTER,3000 NEW BERN AVE.,WEST BURLINGTON,AL,35401,Tuscaloosa,(818) 885-8500,4,All other conditions
91,,DH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,AL,18702,Tuscaloosa,(205) 333-4362,4,Bain disease or condition (non-traumatic)
92,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",THORNTON,AL,35401,Erie,(205) 333-4362,4,Brain injury (traumatic)
93,01T092,DH REHABILITATION CENTER,1407 WHISENANT,TUSCALOOSA,AR,62948,Tuscaloosa,(205) 333-4362,4,Hp or femur fracture
94,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,CA,35401,Tuscaloosa,(205) 333-4362,4,"Hip or knee replacement, amputation or other bone or joint condition"
95,,,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,AL,35401,Tuscaloosa,(205) 333-4362,4,Nervous system disorder (excluding stroke)
96,01T092,DH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,A,35401,Tuscaloosa,(205) 333-4362,4,Spinal cord disease or condition (non-traumatic)
97,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",,AL,35401,Tuscaloosa,(205) 333-4362,4,Spinal cord injury (traumatic)
98,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,MI,,East Baton Rouge,(205) 333-4362,4,Stroke
99,38T017,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36533,Baldwin,(251) 435-3417,4,
100,01T100,SUNNYVIEW HOSPITAL AND REHABILITATION,750 MORPHY AVENUE,ELK CITY,AL,36533,Baldwin,(251) 435-3417,4,Brain disease or condition (non-traumatic)
101,01T100,,750 MORPHY AVENUE,,AL,36533,Vernon,(251) 435-3417,4,Brain injury (traumatic)
102,0T100,THOMAS HOSPITAL,501 S BUENA VISTA ST,FAIRHOPE,,3533,Baldwin,(251) 435-3417,4,Hip or femur fracture
103,01T100,THOMAS HOSPITAL,70 MORPHY AVENUE,FAIRHOPE,AL,36533,Baldwin,(251) 435-3417,4,"Hip or knee replacement, amputation or other bone or joint condition"
104,01T100,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,,36533,,(724) 745-3908,4,Nervous system disorder (excluding stroke)
105,01T100,THOMAS HOSPITAL,750 MORPHY AVENUE,,AL,36533,Baldwin,(251) 435-3417,4,Spinal cord disease or condition (non-traumatic)
106,01T100,TOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36533,Lafayette,(251) 435-3417,4,Spinal cord injury (traumatic)
107,34T131,BOTHWELL REGIONAL HEALTH CENTER,750 MORPHY AVENUE,FAIRHOPE,AL,36533,Baldwin,(251) 435-3417,4,Stroke
108,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,Jefferson,(205) 971-4520,,All other conditions
109,03T085,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,,AZ,35243,Jefferson,(205) 971-4520,4,Brain disease or condition (non-traumatic)
110,01T104,MERCY REGIONAL MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,,(661) 382-6260,,Brain injury (traumatic)
111,01T104,GRANDVIEW MEDICAL CENTER,24451 HEALTH CENTER DRIVE,BIRMINGHAM,AL,,,,4,Hip or femur fracture
112,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,,Jefferson,(205) 971-4520,4,"Hip or knee replacement, amputation or other bone or joint condition"
113,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,Jefferson,(205) 971-4520,3,Nervous system disorder (excluding stroke)
114,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,,AL,35243,Jefferson,(205) 971-4520,4,Spinal cord disease or condition (non-traumatic)
115,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,IA,35243,Jefferson,(205) 971-4520,4,Spinal cord injury (traumatic)
116,,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,MO,35243,,(05) 971-4520,4,Stroke
117,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Mobile,,4,All other conditions
118,01T113,,POB 2144,MOBILE,A,36652,,(251) 435-3400,4,Brain disease or condition (non-traumatic)
119,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Mobile,(315) 624-8759,4,Bain injury (traumatic)
120,01T113,MOBILE INFIRMARY,POB 2144,MBILE,AL,36652,San Luis Obispo,(251) 435-3400,4,Hip or femur fracture
121,,ARMSTRONG COUNTY MEMORIAL HOSPITAL,POB 2144,MOBILE,AL,27804,Mobile,(205) 968-4485,4,"Hip or knee replacement, amputation or other bone or joint condition"
122,01T113,MOBILE INFIRMARY,POB 2144,INDIANAPOLIS,AL,36652,Mobile,(51) 435-3400,,Nervous system disorder (excluding stroke)
123,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,3652,Mobile,,4,
124,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Johnson,(251) 435-3400,7,
125,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Mobile,(251) 435-3400,,Stroke
126,393025,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,BESSEMER,AL,35022,Jfferson,(205) 481-7287,9,All other conditions
127,0T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,,BESSEMER,AL,35022,Jefferson,(205) 481-7287,4,Brain disease or condition (non-traumatic)
128,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,,BESSEMER,AL,35022,Jefferson,(205) 481-7287,4,Brain injury (traumatic)
129,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,BESSEMER,AL,35022,Jefferson,(205) 481-7287,4,Hip or femur fracture
130,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,,AL,35022,Jfferson,,4,"Hip or knee replacement, amputation or other bone or joint condition"
131,01T114,MDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,LITTLE ROCK,A,35022,Jefferson,(205) 481-7287,4,Nervous system disorder (excluding stroke)
132,01T114,,995 9TH AVENUE SOUTHWEST,BESSEMER,A,3022,Jefferson,(205) 481-7287,7,Spinal cord disease or condition (non-traumatic)
133,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,BESSEMER,995 9TH AVENUE SOUTHWEST,AL,35022,Jefferson,(205) 481-7287,4,Spinal cord injury (traumatic)
134,,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,ELK GROVE VILLAGE,AL,43614,Jefferson,(412) 443-4180,8,Stroke
135,01T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,AL,35209,Jefferson,(205) 877-1600,4,All other conditions
136,01T139,AMI BROOKWOOD MEDICAL CENTER,HOMEWOOD,2010 BROOKWOOD MEDICAL CTR. DR,AL,35209,Jefferson,(205) 877-1600,4,Brain disease or condition (non-traumatic)
137,,AMI BROOKWOOD MEDICAL CENTER,500 W ROMEO B GARRETT AVENUE,HOMEWOOD,AL,3209,Jefferson,(205) 877-1600,4,Brain injury (traumatic)
138,213028,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,A,35209,Jefferson,(205) 877-1600,,Hip or femur fracture
139,01T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,AL,35209,Jefferson,(319) 645-3300,4,
140,14T065,AMI BROOKWOOD MEDICAL CENTER,,NORTH LITTLE ROCK,AL,50702,Jefferson,(205) 877-1600,4,Nervous system disorder (excluding stroke)
141,17T185,AMI BROOKWOOD MEDICAL CENTER,HOMEWOOD,2010 BROOKWOOD MEDICAL CTR. DR,AL,35209,Jefferson,,4,Spinal cord disease or condition (non-traumatic)
142,01T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,GRAND ISLAND,AL,35209,Jefferson,(205) 877-1600,,Spinal cord injury (traumatic)
143,01T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,AL,18702,Maricopa,(205) 877-1600,6,Stroke
144,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,,AL,,Mobile,(502) 596-6346,4,
145,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,,50309,Mobile,(502) 596-6346,4,Brain disease or condition (non-traumatic)
146,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,91505,Mobile,(502) 596-6346,4,Spinal cord injury (traumatic)
147,0T144,SPRINGHILL MEDICAL CENTER,MOBILE,3719 DAUPHIN STREET,A,36608,Mobile,(502) 596-6346,4,Hip or femur fracture
148,26T068,SPRINGHILL MEDICAL CENTER,319 DAUPHIN STREET,MOBILE,AL,,Mbile,(502) 596-6346,4,"Hip or knee replacement, amputation or other bone or joint condition"
149,01T144,,3719 DAUPHIN STREET,MOBILE,AL,36608,Mobile,(502) 596-6346,4,Nervous system disorder (excluding stroke)
150,01T144,SPRINGHILL MEDICAL CENTER,319 DAUPHIN STREET,MOBILE,AL,36608,Pulaski,(502) 596-6346,4,Spinal cord disease or condition (non-traumatic)
151,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,36608,Mobile,(502) 596-6346,4,Spinal cord injury (traumatic)
152,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,PALM SPRINGS,AL,36608,Mobile,(502) 596-6346,4,Brain injury (traumatic)
153,36R327,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,,All other conditions
154,01T157,JW SOMMER REHABILITATION UNIT,,MUSCLE SHOALS,CA,35661,,(256) 386-1687,4,
155,01T157,JW SOMMER REHABILITATION UNIT,,MUSCLE SHOALS,,3661,Colbert,(256) 386-1687,4,Brain injury (traumatic)
156,01T157,J SOMMER REHABILITATION UNIT,MUSCLE SHOALS,201 AVALON AVE,AL,35661,Clbert,(256) 386-1687,4,Hip or femur fracture
157,01T157,,201 AVALON AVE,MUSCLE SHOALS,PA,35661,,(256) 386-1687,4,"Hip or knee replacement, amputation or other bone or joint condition"
158,39T091,JW SOMMER REHABILITATION UNIT,4671 38TH ST S,MUSCLE SHOALS,,35661,,(256) 386-1687,4,Nervous system disorder (excluding stroke)
159,01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,MUSCLE SHOALS,AL,35661,Denver,,,
160,01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,MSCLE SHOALS,,35661,Colbert,(256) 386-1687,4,
161,10T248,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,MUSCLE SHOALS,AL,19899,Colbert,(256) 386-1687,4,Stroke
162,01T175,EAMC - LANIER,4800 48TH STREET,VALLEY,AL,36854,Chambers,(334) 756-9180,8,Al other conditions
163,01T175,EAMC - LANIER,"8451 PEARL ST, STE 101",VALLEY,AL,,Chambers,(334) 756-9180,6,Brain disease or condition (non-traumatic)
164,01T175,EAMC - LANIER,4800 48TH STREET,ATHENS,AL,3854,Chambers,,4,Brain injury (traumatic)
165,01T175,EAMC - LANIER,,VALLEY,AL,36854,Chambers,(314) 768-5202,4,Hip or femur fracture
166,01T175,EAMC - LANIER,4800 48TH STREET,VALLEY,AL,36854,Chambers,(334) 756-9180,4,"Hip or knee replacement, amputation or other bone or joint condition"
167,01T175,EMC - LANIER,4800 48TH STREET,VALLEY,,32901,Chambers,(334) 756-9180,7,Nervous system disorder (excluding stroke)
168,01T175,EMC - LANIER,VALLEY,4800 48TH STREET,AL,36854,Chambers,(334) 756-9180,5,Stroke
