,CCN,Facility,Address1,City,State,ZipCode,County,PhoneNumber,CMSRegion,Condition
49,,"ASCENSION VIA CHRISTI REHABILITATION HOSPITAL, INC",801 GOODYEAR AVE,GADSDEN,AL,63901,Etowah,(256) 439-5000,,"Hip or knee replacement, amputation or other bone or joint condition"
50,05T191,,81 GOODYEAR AVE,RIVERDALE,GA,3903,Eowah,(256) 439-5000,4,Spinal cord injury (traumatic)
51,13032,ECOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,801 GOODYEAR AVE,GADSDEN,CA,35903,Etowah,(256) 439-5000,,Spinal cord disease or condition (non-traumatic)
52,04T039,OSCEOLA RGNL PHYSICAL REHAB,GADSDEN,801 GOODYEAR AVE,A,35903,Calloway,(56) 439-5000,4,Spinal cord injury (traumatic)
53,1032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,20601 OLD CUTLER RD,GDSDEN,,3903,,,,Sroke
54,,REGIONAL REHABILITATION HOSPITAL,801 POINCIANA AVE,PHENIX CITY,AL,,Worcester,(34) 732-2200,4,
55,01T157,REGIONAL REHABILITATION HOSPITAL,PHENIX CITY,3715 US HIGHWAY 431 NORTH,AL,70508,Craven,(718) 245-7313,4,Bain disease or condition (non-traumatic)
56,,,565 COAL VALLEY RD,PHENIX CITY,AL,3867,,(334) 732-2200,5,Brain injury (traumatic)
57,13033,RGIONAL REHABILITATION HOSPITAL,315 US HIGHWAY 431 NORTH,,AL,,Arapahoe,(337) 470-4902,4,Hip or femur fracture
58,,,ONE GENESYS PARKWAY,PENIX CITY,LA,60461,Russell,(334) 732-2200,,Brain injury (traumatic)
59,,RGIONAL REHABILITATION HOSPITAL,315 US HIGHWAY 431 NORTH,PHENIX CITY,AL,49307,Rssell,(334) 732-2200,4,Nervous system disorder (excluding stroke)
60,1033,REGIONAL REHABILITATION HOSPITAL,315 US HIGHWAY 431 NORTH,PENIX CITY,LA,36867,Russell,,,Spinal cord disease or condition (non-traumatic)
61,25T034,,315 US HIGHWAY 431 NORTH,,A,36867,Cuyahoga,(334) 732-2200,4,Spinal cord injury (traumatic)
62,39T328,BETHESDA MEMORIAL HOSPITAL,539 E PRUDHOMME ST,PENIX CITY,A,3867,,(34) 732-2200,5,Stroke
63,01T011,S. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BRMINGHAM,OR,35235,Pontotoc,,4,Al other conditions
64,01T011,ST. VINCENTS EAST REHABILITATION CENTER,BIRMINGHAM,50 MEDICAL PARK EAST DRIVE,,35235,Jfferson,(470) 713-2000,4,Brain disease or condition (non-traumatic)
65,53042,,BIRMINGHAM,50 MEDICAL PARK EAST DRIVE,MA,35235,Jefferson,,4,Bain injury (traumatic)
66,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,OK,35235,Jefferson,(05) 838-3672,,Brain injury (traumatic)
67,23T097,STATEN ISLAND UNIVERSITY HOSP,201 NW R.D. MIZE,BIRMINGHAM,,,Maricopa,(05) 838-3672,4,
68,01T011,CHELSEA COMMUNITY HOSPITAL,50 MEDICAL PARK EAST DRIVE,NEW ALBANY,AL,73505,Cumberland,(240) 864-6005,4,Nrvous system disorder (excluding stroke)
69,,,5 MEDICAL PARK EAST DRIVE,,,,Jefferson,(205) 838-3672,4,
70,,PALOMAR MEDICAL CENTER,BIRMINGHAM,50 MEDICAL PARK EAST DRIVE,AL,3235,Jefferson,(205) 838-3672,,Spinal cord injury (traumatic)
71,01T011,S. VINCENTS EAST REHABILITATION CENTER,,HUTCHINSON,A,35235,Jefferson,,,Stroke
72,143026,EAMC- LANIER,2000 PEPPERELL PARKWAY.,,AL,36801,,,4,All other conditions
73,01T029,,200 PEPPERELL PARKWAY.,OPELIKA,,,Camden,(502) 596-6346,4,
74,0T029,EAMC- LANIER,6510 SEAWRIGHT DRIVE,,NY,36801,,(02) 596-6346,,
75,33037,EMC- LANIER,,NEW ALBANY,,36801,Clinton,(502) 596-6346,4,
76,01T029,EAMC- LANIER,10010 KENNERLY ROAD,OPELIKA,A,3801,Le,(02) 596-6346,4,Spinal cord injury (traumatic)
77,,EAMC- LANIER,200 PEPPERELL PARKWAY.,OPELIKA,AZ,,,(716) 510-9029,4,Nervous system disorder (excluding stroke)
78,,EAMC- LANIER,OPELIKA,2000 PEPPERELL PARKWAY.,CA,3801,,(480) 567-0350,4,Spinal cord disease or condition (non-traumatic)
79,0T029,,200 PEPPERELL PARKWAY.,,CA,3801,Monmouth,,4,
80,01T029,,200 PEPPERELL PARKWAY.,OELIKA,AL,36801,Monterey,(502) 596-6346,,
81,0T033,UC DAVIS MEDICAL CENTER,SRC 223E,VAN NUYS,,,Jefferson,,4,All other conditions
82,26T095,ST MARYS REGIONAL MEDICAL CTR,SC 223E,,MI,35249,,,,Brain disease or condition (non-traumatic)
83,01T033,UNIVERSITY HOSPITALS PARMA MEDICAL CENTER,565 COAL VALLEY RD,BIRMINGHAM,NY,87505,Jefferson,(205) 934-4940,4,
84,17T142,,SRC 223E,BRMINGHAM,,35249,Jfferson,(205) 934-4940,4,Hip or femur fracture
85,,WHITE COUNTY MEDICAL CENTER SOUTH,SC 223E,,AL,27610,Jefferson,(205) 934-4940,3,Brain injury (traumatic)
86,01T033,RUSTON REGIONAL SPECIALTY HOSPITAL,BIRMINGHAM,SRC 223E,AL,52241,Jefferson,(205) 934-4940,4,Nervous system disorder (excluding stroke)
87,0T033,,,,,35249,,(05) 934-4940,4,
88,01T033,,BIRMINGHAM,SRC 223E,,,Jfferson,(205) 934-4940,4,Sinal cord injury (traumatic)
89,01T033,SPAIN REHABILITATION CENTER,,CLEVELAND,,35249,,,,Nervous system disorder (excluding stroke)
90,11T003,DH REHABILITATION CENTER,"89 UNIVERSITY BLVD, EAST",TSCALOOSA,AL,35401,Tuscaloosa,(05) 333-4362,4,Spinal cord injury (traumatic)
91,,,TUSCALOOSA,"809 UNIVERSITY BLVD, EAST",AL,,Faulkner,(05) 333-4362,,
92,01T092,LAFAYETTE GENERAL ORTHOPAEDIC HOSPITAL,TUSCALOOSA,"809 UNIVERSITY BLVD, EAST",AL,35401,,(205) 333-4362,4,Brain injury (traumatic)
93,363026,,"809 UNIVERSITY BLVD, EAST",TUCSON,,,Tscaloosa,(248) 898-7319,4,
94,01T092,DCH REHABILITATION CENTER,,LONG BEACH,,3401,Tuscaloosa,(205) 333-4362,6,Brain injury (traumatic)
95,,,,SAN PEDRO,A,19111,Tuscaloosa,(05) 333-4362,4,Nervous system disorder (excluding stroke)
96,01T092,,1501 W CHISHOLM ST,TSCALOOSA,,60451,Williams,(205) 333-4362,4,Spinal cord injury (traumatic)
97,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",,LA,35401,Tuscaloosa,(05) 333-4362,5,Spinal cord injury (traumatic)
98,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,,,,(205) 333-4362,4,Sroke
99,0T100,UNITYPOINT HEALTH ALLEN HOSP,FAIRHOPE,750 MORPHY AVENUE,AL,36533,Baldwin,(251) 435-3417,4,
100,0T100,,70 MORPHY AVENUE,FAIRHOPE,AL,36533,Baxter,(503) 215-5710,4,Bain disease or condition (non-traumatic)
101,17T120,,750 MORPHY AVENUE,ROCKVILLE,AL,36533,Bldwin,(51) 435-3417,4,Brain injury (traumatic)
102,,TOMAS HOSPITAL,,KEARNEY,,,Bldwin,(51) 435-3417,4,Spinal cord injury (traumatic)
103,05T309,NYP - WEILL CORNELL MEDICAL CENTER,,FIRHOPE,AL,36533,Baldwin,(51) 435-3417,4,"Hip or knee replacement, amputation or other bone or joint condition"
104,01T100,GRAND VIEW HOSPITAL,70 MORPHY AVENUE,,,36533,,,4,Nervous system disorder (excluding stroke)
105,153047,THOMAS HOSPITAL,70 MORPHY AVENUE,,A,10029,Baldwin,(318) 449-1370,4,Spinal cord disease or condition (non-traumatic)
106,343027,,,MORGAN CITY,A,3533,,(251) 435-3417,4,Nervous system disorder (excluding stroke)
107,,,750 MORPHY AVENUE,FAIRHOPE,AL,36533,Bldwin,(251) 435-3417,4,Brain injury (traumatic)
108,01T104,GANDVIEW MEDICAL CENTER,390 GRANDVIEW PARKWAY,,A,49085,Jfferson,(205) 971-4520,,Al other conditions
109,,GANDVIEW MEDICAL CENTER,,,,35243,Jefferson,(303) 320-5871,4,Brain disease or condition (non-traumatic)
110,01T104,GANDVIEW MEDICAL CENTER,390 GRANDVIEW PARKWAY,BRMINGHAM,AL,35243,,,,Brain injury (traumatic)
111,15T100,SAMARITAN MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BRMINGHAM,AL,,,,4,Stroke
112,0T104,LOURDES REHABILITATION CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,,Santa Cruz,(502) 596-6346,9,"Hip or knee replacement, amputation or other bone or joint condition"
113,34T116,GRANDVIEW MEDICAL CENTER,,,A,35243,Jefferson,(205) 971-4520,,Nervous system disorder (excluding stroke)
114,34T115,GRANDVIEW MEDICAL CENTER,615 N MICHIGAN ST,MANSFIELD,AL,18042,Jefferson,(205) 971-4520,5,Brain injury (traumatic)
115,01T104,BROMENN REGIONAL MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BRMINGHAM,,35243,Vernon,(662) 772-2150,4,Brain injury (traumatic)
116,,GRANDVIEW MEDICAL CENTER,,,,66044,,,,Stroke
117,01T113,MOBILE INFIRMARY,226 N KUAKINI STREET,,AL,55805,Mbile,,4,Spinal cord injury (traumatic)
118,01T113,,,MOBILE,,3652,,(251) 435-3400,4,Bain disease or condition (non-traumatic)
119,01T113,MOBILE INFIRMARY,MOBILE,POB 2144,AL,36652,Mbile,,4,
120,33T204,PAM HEALTH REHABILITATION HOSPITAL OF SURPRISE,70 BUTLER STREET,MOBILE,A,33311,,(251) 435-3400,4,Hip or femur fracture
121,,,POB 2144,MOBILE,AL,3652,Mobile,,4,"Hip or knee replacement, amputation or other bone or joint condition"
122,01T113,MBILE INFIRMARY,1 GOOD SAMARITAN WAY,MBILE,AL,3652,Bonneville,,,Stroke
123,0T113,MERCYONE WATERLOO INPATIENT PHYSICAL REHABILITATIO,1901 FIRST AVENUE,MOBILE,AL,,Mobile,,7,
124,01T113,MBILE INFIRMARY,POB 2144,MBILE,A,36652,,(251) 435-3400,4,
125,01T113,MOBILE INFIRMARY,PB 2144,MOBILE,CA,36652,Wayne,(51) 435-3400,,Stroke
126,,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,,NY,3022,,(205) 481-7287,,Brain injury (traumatic)
127,,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,6201 N SUNCOAST BLVD,ATLANTA,OH,35022,Lake,(05) 481-7287,4,Brain disease or condition (non-traumatic)
128,06T022,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,1000 N.VILLAGE AVE.,BESSEMER,MI,30265,Jefferson,(205) 481-7287,4,Brain injury (traumatic)
129,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,ADA,AL,35022,Jefferson,(205) 481-7287,4,Hip or femur fracture
130,28T023,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,SWEDISH COVENANT HOSPITAL,BESSEMER,A,3022,,,4,"Hip or knee replacement, amputation or other bone or joint condition"
131,01T114,,995 9TH AVENUE SOUTHWEST,,,35022,Jefferson,(205) 481-7287,1,Brain injury (traumatic)
132,01T114,,BESSEMER,995 9TH AVENUE SOUTHWEST,,,Jefferson,(205) 481-7287,,Spinal cord disease or condition (non-traumatic)
133,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,BESSEMER,995 9TH AVENUE SOUTHWEST,CA,35022,Boulder,(205) 481-7287,4,Spinal cord injury (traumatic)
134,,ST LUKES NORTHLAND HOSPITAL,95 9TH AVENUE SOUTHWEST,BESSEMER,CO,,Jefferson,,,Stroke
135,0T139,AI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HMEWOOD,AL,35903,Adams,(502) 596-6346,4,All other conditions
136,26T062,UNION HOSPITAL,HOMEWOOD,2010 BROOKWOOD MEDICAL CTR. DR,AL,49443,Jefferson,(205) 877-1600,,Brain disease or condition (non-traumatic)
137,,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,BUFFALO,AL,,Jfferson,(205) 877-1600,4,Brain injury (traumatic)
138,,PAM REHABILITATION HOSPITAL OF DOVER,3186 S. MARYLAND PKWY.,HOMEWOOD,,92835,Jefferson,(205) 877-1600,,Hip or femur fracture
139,193044,RIM AT COMMUNITY MEDICAL CENTER,,WATERTOWN,AL,72501,Jfferson,,4,
140,,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,,AL,,Jefferson,(504) 433-5551,4,Nervous system disorder (excluding stroke)
141,,SUTTER COAST HOSPITAL,HOMEWOOD,2010 BROOKWOOD MEDICAL CTR. DR,OH,66213,Jefferson,,5,Spinal cord disease or condition (non-traumatic)
142,01T139,AI BROOKWOOD MEDICAL CENTER,2400 EAST 17TH ST,HOMEWOOD,AL,3209,Jefferson,(205) 877-1600,,Nervous system disorder (excluding stroke)
143,01T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,DUNCAN,A,3209,,(205) 877-1600,,Stroke
144,01T144,SRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,WINSTON SALEM,IN,,Mobile,(502) 596-6346,4,
145,01T144,SPRINGHILL MEDICAL CENTER,319 DAUPHIN STREET,NEW YORK,,,Mbile,(502) 596-6346,4,Brain disease or condition (non-traumatic)
146,06T031,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MBILE,AL,,Los Angeles,(502) 596-6346,4,
147,,SPRINGHILL MEDICAL CENTER,MOBILE,3719 DAUPHIN STREET,,36608,Mbile,(502) 596-6346,4,Hip or femur fracture
148,,SPRINGHILL MEDICAL CENTER,MOBILE,3719 DAUPHIN STREET,AL,,,(248) 898-7319,9,"Hip or knee replacement, amputation or other bone or joint condition"
149,63030,,72 GAIL HARRIS AVENUE,,AL,36608,Clay,(02) 596-6346,4,Hip or femur fracture
150,0T144,OSCEOLA RGNL PHYSICAL REHAB,MOBILE,3719 DAUPHIN STREET,AL,3608,,(502) 596-6346,4,Spinal cord disease or condition (non-traumatic)
151,06T034,SRINGHILL MEDICAL CENTER,2601 HOLME AVENUE,MOBILE,AL,36608,Mbile,(02) 596-6346,4,Spinal cord injury (traumatic)
152,0T144,BEAUMONT - ROYAL OAK,4400 KIRKCALDY DR,MOBILE,FL,58122,Mbile,(502) 596-6346,4,Sroke
153,,JW SOMMER REHABILITATION UNIT,21 AVALON AVE,MUSCLE SHOALS,AL,15905,Ford,(256) 386-1687,,All other conditions
154,13033,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,,A,19001,,(256) 386-1687,10,
155,01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,WICHITA,,,Clbert,(256) 386-1687,4,Brain injury (traumatic)
156,01T157,,MUSCLE SHOALS,201 AVALON AVE,AZ,35661,,(256) 386-1687,4,Hp or femur fracture
157,01T157,,21 AVALON AVE,PENSACOLA,,35661,,(256) 386-1687,5,"Hip or knee replacement, amputation or other bone or joint condition"
158,,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,,,3661,,(256) 386-1687,4,Nrvous system disorder (excluding stroke)
159,01T157,SINAI HOSPITAL,201 AVALON AVE,MUSCLE SHOALS,AL,3661,Clbert,,,
160,05T457,JW SOMMER REHABILITATION UNIT,,MUSCLE SHOALS,,35661,Colbert,(256) 386-1687,4,
161,,JW SOMMER REHABILITATION UNIT,3700 KOLBE ROAD,MSCLE SHOALS,AL,,Colbert,(256) 386-1687,4,Stroke
162,26T180,EAMC - LANIER,4800 48TH STREET,VLLEY,AL,36854,Chambers,(334) 756-9180,,
163,01T175,EAMC - LANIER,,FAYETTEVILLE,AL,,Chambers,(530) 889-6075,,Bain disease or condition (non-traumatic)
164,01T175,EAMC - LANIER,4800 48TH STREET,,AL,,Chambers,,4,Brain injury (traumatic)
165,06TA09,EAMC - LANIER,4800 48TH STREET,FRANKLIN,AL,32608,Chambers,,4,Hip or femur fracture
166,10T063,ROOSEVELT WARM SPRINGS REHABILITATION HOSPITAL,VALLEY,4800 48TH STREET,A,36854,Kern,(334) 756-9180,4,"Hp or knee replacement, amputation or other bone or joint condition"
167,01T175,,121 DEKALB AVE,LODI,,,Chambers,(334) 756-9180,4,Brain disease or condition (non-traumatic)
168,0T175,,VALLEY,4800 48TH STREET,FL,36854,Chambers,(334) 756-9180,,
169,11T007,,4800 48TH STREET,VALLEY,A,3854,Chambers,(417) 820-2973,4,
170,01T175,EMC - LANIER,VALLEY,4800 48TH STREET,,13502,Cambers,(334) 756-9180,4,Stroke
171,0T017,ALASKA REGIONAL HOSPITAL,ANCHORAGE,2801 DEBARR RD,A,9508,,(314) 467-2498,10,"Hip or knee replacement, amputation or other bone or joint condition"
172,,,ANCHORAGE,2801 DEBARR RD,AK,,Achorage,,10,Brain disease or condition (non-traumatic)
173,02T017,THE STAMFORD HOSPITAL,,GREENWOOD,AK,15801,Anchorage,,10,Brain injury (traumatic)
174,02T017,PROVIDENCE MEDFORD MEDICAL CENTER,ANCHORAGE,2801 DEBARR RD,AR,99508,Anchorage,(907) 264-1503,2,All other conditions
175,,ST MARYS HOSPITAL,,ACHORAGE,,9508,Anchorage,(907) 264-1503,,
176,02T017,,2801 DEBARR RD,ANCHORAGE,MI,12308,Achorage,,,Nrvous system disorder (excluding stroke)
177,33T005,,1907 SYCAMORE STREET,BOISE,AK,99508,,(907) 264-1503,10,Spinal cord disease or condition (non-traumatic)
178,0T017,AASKA REGIONAL HOSPITAL,2801 DEBARR RD,ANCHORAGE,AK,99508,Anchorage,(907) 264-1503,2,
179,,,201 DEBARR RD,,AK,9508,Anchorage,(907) 264-1503,,Spinal cord injury (traumatic)
180,26T057,OWENSBORO HEALTH REGIONAL HOSPITAL,2333 BUCHANAN STREET,ANCHORAGE,,16602,Anchorage,,3,Al other conditions
181,02TA01,,,ANCHORAGE,IN,,Anchorage,(907) 561-3333,5,Brain disease or condition (non-traumatic)
182,,SYCAMORE MEDICAL CENTER,,ANCHORAGE,,,,(907) 561-3333,,Brain disease or condition (non-traumatic)
183,02TA01,S ELIAS SPECIALTY HOSPITAL,1035 MARGARET PLACE,ACHORAGE,AK,,Anchorage,(408) 885-2030,10,Hip or femur fracture
184,02TA01,S ELIAS SPECIALTY HOSPITAL,ANCHORAGE,4800 CORDOVA STREET,,9503,Anchorage,(386) 547-3838,10,"Hip or knee replacement, amputation or other bone or joint condition"
185,19T167,,,ACHORAGE,A,9503,,,10,
186,02TA01,ST ELIAS SPECIALTY HOSPITAL,4800 CORDOVA STREET,ANCHORAGE,,9503,,(970) 298-7646,1,
187,0TA01,ST MARY'S OF MICHIGAN MEDICAL CENTER,4800 CORDOVA STREET,,AK,99503,Anchorage,(505) 492-5474,10,
188,0TA01,,501 WEST 14TH STREET,ACHORAGE,A,,Anchorage,(907) 561-3333,10,Stroke
189,33025,ENCOMPASS HEALTH REHAB HOSPITAL OF SCOTTSDALE,,,AZ,85260,,(480) 551-5400,8,All other conditions
190,33T126,ENCOMPASS HEALTH REHAB HOSPITAL OF SCOTTSDALE,,TROY,,85260,Maricopa,(80) 551-5400,9,Brain disease or condition (non-traumatic)
191,,REHABILITATION HOSPITAL OF MONTANA,2800 MAIN STREET,,NC,85260,Maricopa,(480) 551-5400,9,Brain injury (traumatic)
192,37T037,SHIRLEY RYAN ABILITYLAB,,SOTTSDALE,AR,85260,Maricopa,(480) 551-5400,9,
