,CCN,Facility,Address1,City,State,ZipCode,County,PhoneNumber,CMSRegion,Condition
15,,NAZARETH HOSPITAL REHAB,4465 NARROW LANE RD,MONTGOMERY,AL,,,,4,Spinal cord disease or condition (non-traumatic)
16,13028,ENCOMPASS REHABILITATION HOSPITAL OF MONTGOMERY,2525 SW 75TH AVE,MONTGOMERY,AL,36116,Montgomery,(334) 284-7821,,Sinal cord injury (traumatic)
17,1028,,,MONTGOMERY,,,Montgomery,(661) 200-1538,,Stroke
18,13029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,1490 HIGHWAY 72 E,HUNTSVILLE,,35811,Mdison,(205) 535-2300,4,Stroke
19,01T175,,3402 ANDERSON HEALTHCARE DR,HUNTSVILLE,AL,35811,Madison,(05) 535-2300,4,Hip or femur fracture
20,13029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,190 HIGHWAY 72 E,HUNTSVILLE,AL,74501,Madison,(205) 535-2300,4,Brain injury (traumatic)
21,,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,,HUNTSVILLE,AL,35811,Butler,(708) 747-4000,4,
22,13029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,1490 HIGHWAY 72 E,HUNTSVILLE,AL,,Madison,(205) 535-2300,,"Hip or knee replacement, amputation or other bone or joint condition"
23,13029,,190 HIGHWAY 72 E,,AL,35811,Madison,(205) 535-2300,4,Nrvous system disorder (excluding stroke)
24,13029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,190 HIGHWAY 72 E,HUNTSVILLE,AR,35811,Madison,(541) 228-2396,,Stroke
25,13029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,1490 HIGHWAY 72 E,HUNTSVILLE,AL,89149,Madison,(205) 535-2300,4,Spinal cord injury (traumatic)
26,13029,,,HNTSVILLE,AL,17901,St. Louis,(205) 535-2300,4,Stroke
27,13030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,1736 EAST MAIN STREET,DOTHAN,AL,36301,Linn,(34) 712-6333,4,All other conditions
28,13030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,DOTHAN,1736 EAST MAIN STREET,AL,36301,Houston,(734) 593-5309,9,Brain disease or condition (non-traumatic)
29,1030,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF YORK,",,DOTHAN,AL,36301,Houston,(334) 712-6333,4,Brain injury (traumatic)
30,13030,WOOSTER COMMUNITY HOSPITAL,1736 EAST MAIN STREET,DOTHAN,AL,3301,Houston,(334) 712-6333,8,Hip or femur fracture
31,,,1736 EAST MAIN STREET,ESCONDIDO,CA,,St. Louis,(334) 712-6333,4,"Hip or knee replacement, amputation or other bone or joint condition"
32,,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,DOTHAN,1736 EAST MAIN STREET,A,36301,Huston,(334) 712-6333,4,Nervous system disorder (excluding stroke)
33,13030,,1736 EAST MAIN STREET,DOTHAN,AL,89434,Houston,(334) 712-6333,4,Spinal cord disease or condition (non-traumatic)
34,13030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,1736 EAST MAIN STREET,DOTHAN,,36301,Huston,,4,Spinal cord injury (traumatic)
35,13030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,1736 EAST MAIN STREET,DOTHAN,AL,65807,Allen,(334) 712-6333,,Stroke
36,13031,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,900 OAK MOUNTAIN COMMONS LANE,,AL,,Shelby,(205) 216-7621,4,All other conditions
37,19T144,,900 OAK MOUNTAIN COMMONS LANE,FARGO,MI,35124,Oakland,(502) 596-6346,,Brain disease or condition (non-traumatic)
38,13031,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,90 OAK MOUNTAIN COMMONS LANE,PELHAM,A,63019,Selby,(205) 216-7621,4,Brain injury (traumatic)
39,,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,900 OAK MOUNTAIN COMMONS LANE,PELHAM,MO,35124,Montour,(205) 216-7621,4,Hip or femur fracture
40,13031,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,900 OAK MOUNTAIN COMMONS LANE,PELHAM,AL,35124,,(205) 216-7621,,"Hp or knee replacement, amputation or other bone or joint condition"
41,1031,,900 OAK MOUNTAIN COMMONS LANE,PELHAM,AL,35124,Shelby,(718) 334-2611,4,Nervous system disorder (excluding stroke)
42,293032,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,90 OAK MOUNTAIN COMMONS LANE,NORMAN,A,35124,Shelby,(205) 216-7621,,Spinal cord disease or condition (non-traumatic)
43,13031,BANNER REHABILITATION HOSPITAL-WEST,900 OAK MOUNTAIN COMMONS LANE,PELHAM,ID,31040,Shelby,(856) 696-7100,1,Spinal cord injury (traumatic)
44,13031,ST ANTHONY'S REHABILITATION HOSPITAL,900 OAK MOUNTAIN COMMONS LANE,MODESTO,OH,35124,Shelby,,4,Stroke
45,13032,ECOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,GADSDEN,801 GOODYEAR AVE,A,46804,Etowah,(256) 439-5000,,
46,13032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,801 GOODYEAR AVE,GADSDEN,A,87124,Etowah,(56) 439-5000,4,Brain disease or condition (non-traumatic)
47,10T012,ST CLOUD HOSPITAL,801 GOODYEAR AVE,GADSDEN,AL,35903,Eowah,(256) 439-5000,5,"Hip or knee replacement, amputation or other bone or joint condition"
48,13032,,801 GOODYEAR AVE,GDSDEN,AL,74501,Etowah,(256) 439-5000,4,Hip or femur fracture
49,,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,801 GOODYEAR AVE,ABINGTON,AL,35903,Etowah,(256) 439-5000,,Brain disease or condition (non-traumatic)
50,13032,,801 GOODYEAR AVE,GADSDEN,AL,61636,Los Angeles,(256) 439-5000,4,Nervous system disorder (excluding stroke)
51,19T102,ECOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,13 HEYMAN LANE,GADSDEN,AL,35903,Champaign,(256) 439-5000,,Spinal cord disease or condition (non-traumatic)
52,13032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,GADSDEN,801 GOODYEAR AVE,MI,35903,Etowah,(502) 596-6346,4,Spinal cord injury (traumatic)
53,33T259,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,1414 KUHL AVE,,,17404,,(56) 439-5000,4,Sroke
54,,REGIONAL REHABILITATION HOSPITAL,,PALMDALE,AL,,Russell,(34) 732-2200,3,Al other conditions
55,13033,REGIONAL REHABILITATION HOSPITAL,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,36867,Russell,(334) 732-2200,9,All other conditions
56,,,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,61201,Rssell,(334) 732-2200,4,Brain injury (traumatic)
57,13033,RGIONAL REHABILITATION HOSPITAL,,PHENIX CITY,AL,,Russell,(334) 732-2200,5,Hip or femur fracture
58,,,3715 US HIGHWAY 431 NORTH,PHENIX CITY,CT,36867,Lorain,(334) 732-2200,,"Hip or knee replacement, amputation or other bone or joint condition"
59,,ALLEGHENY VALLEY HOSPITAL,1515 WEST CHANDLER BOULEVARD,PENIX CITY,AL,36867,Allegheny,(334) 732-2200,4,Nervous system disorder (excluding stroke)
60,1033,REGIONAL REHABILITATION HOSPITAL,,,AL,36867,Russell,(34) 732-2200,4,Spinal cord disease or condition (non-traumatic)
61,13033,,3715 US HIGHWAY 431 NORTH,PENIX CITY,MS,36867,Russell,(334) 732-2200,5,Spinal cord injury (traumatic)
62,13033,REGIONAL REHABILITATION HOSPITAL,1400 E UNION STREET,PHENIX CITY,PA,3867,,(502) 596-6346,1,Stroke
63,01T011,ENCOMPASS HEALTH REHAB HOSPITAL OF LITTLETON,1301 CARLISLE STREET,BRMINGHAM,AL,35235,Jefferson,,4,Brain injury (traumatic)
64,01T011,ST. VINCENTS EAST REHABILITATION CENTER,,BIRMINGHAM,,35235,Boone,(205) 838-3672,4,Brain disease or condition (non-traumatic)
65,01T011,,BIRMINGHAM,50 MEDICAL PARK EAST DRIVE,AL,35235,Jefferson,,4,Bain injury (traumatic)
66,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,Jefferson,(662) 772-2150,4,Hip or femur fracture
67,01T011,ST. VINCENTS EAST REHABILITATION CENTER,830 WASHINGTON ST.,BIRMINGHAM,,3235,Wake,(702) 656-0467,2,
68,01T011,ST. VINCENTS EAST REHABILITATION CENTER,155 MEMORIAL DRIVE,BRMINGHAM,AL,36652,Jefferson,(205) 838-3672,4,All other conditions
69,,,1902 SOUTH U.S HWY 59,BIRMINGHAM,,,Jefferson,(601) 288-3862,4,
70,,ST. VINCENTS EAST REHABILITATION CENTER,BIRMINGHAM,50 MEDICAL PARK EAST DRIVE,AL,47404,Jefferson,(205) 838-3672,4,Spinal cord injury (traumatic)
71,01T011,MARIANJOY REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BRMINGHAM,LA,35235,Jefferson,,,Stroke
72,01T029,EAMC- LANIER,420 N CENTER ST,OELIKA,AL,36801,,,4,All other conditions
73,01T029,,2000 PEPPERELL PARKWAY.,OPELIKA,,,Lee,(502) 596-6346,4,Bain disease or condition (non-traumatic)
74,23T024,EAMC- LANIER,2000 PEPPERELL PARKWAY.,HARTFORD,AL,36801,Le,(02) 596-6346,,
75,01T029,SHIRLEY RYAN ABILITYLAB,2000 PEPPERELL PARKWAY.,,,36801,Lee,(502) 596-6346,4,
76,01T029,JANE PHILLIPS MEMORIAL MEDICAL CENTER,3601 W 13 MILE RD.,,MI,65203,Trumbull,(502) 596-6346,4,"Hip or knee replacement, amputation or other bone or joint condition"
77,0T029,EAMC- LANIER,200 PEPPERELL PARKWAY.,FT MOHAVE,AL,,,(502) 596-6346,4,Nervous system disorder (excluding stroke)
78,0T029,EAMC- LANIER,OPELIKA,2000 PEPPERELL PARKWAY.,AL,32608,Le,(502) 596-6346,4,Spinal cord disease or condition (non-traumatic)
79,0T029,,2000 PEPPERELL PARKWAY.,OPELIKA,AL,67357,San Francisco,(02) 596-6346,8,
80,103031,,2000 PEPPERELL PARKWAY.,OPELIKA,CA,36801,Lee,(502) 596-6346,,
81,15T112,SPAIN REHABILITATION CENTER,,,,,Jefferson,,4,All other conditions
82,01T033,SPAIN REHABILITATION CENTER,,BIRMINGHAM,AL,35249,Jfferson,,4,Brain disease or condition (non-traumatic)
83,01T033,SPAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,AL,35249,Jefferson,(205) 934-4940,4,
84,01T033,SAIN REHABILITATION CENTER,SRC 223E,,,35249,Greene,(205) 934-4940,4,Hip or femur fracture
85,,SPAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,AL,35249,Jefferson,(205) 934-4940,4,"Hip or knee replacement, amputation or other bone or joint condition"
86,01T033,SPAIN REHABILITATION CENTER,1200 PLEASANT ST,BIRMINGHAM,AL,35249,Jefferson,(205) 934-4940,8,Nervous system disorder (excluding stroke)
87,37T047,,SRC 223E,BIRMINGHAM,,35249,,(570) 522-2000,4,Sinal cord disease or condition (non-traumatic)
88,01T033,SAIN REHABILITATION CENTER,,BIRMINGHAM,,3249,Jfferson,(205) 934-4940,4,Hip or femur fracture
89,01T033,SPAIN REHABILITATION CENTER,,ST PAUL,,35249,,,,Stroke
90,01T092,BOTSFORD HOSPITAL,"809 UNIVERSITY BLVD, EAST",TSCALOOSA,AL,35401,Tuscaloosa,(05) 333-4362,4,All other conditions
91,,,414 PAOLI PIKE,,AL,3401,Tuscaloosa,(727) 586-7146,,
92,01T092,DCH REHABILITATION CENTER,1270 BELMONT AVE.,TUSCALOOSA,AL,35401,Tscaloosa,(205) 333-4362,4,Brain injury (traumatic)
93,01T092,,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,A,3401,Rockland,(205) 333-4362,4,
94,01T092,DCH REHABILITATION CENTER,2275 SW 22ND LANE,BERWYN,A,63110,Tuscaloosa,(205) 333-4362,4,"Hip or knee replacement, amputation or other bone or joint condition"
95,,,"89 UNIVERSITY BLVD, EAST",GREENWOOD,PA,35401,Tuscaloosa,(269) 273-9795,4,Nervous system disorder (excluding stroke)
96,01T092,,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,,35401,Tuscaloosa,(205) 333-4362,4,Spinal cord disease or condition (non-traumatic)
97,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",MEDFORD,AL,35401,Tuscaloosa,(575) 521-6400,4,Spinal cord injury (traumatic)
98,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,A,,Tscaloosa,(205) 333-4362,3,Spinal cord injury (traumatic)
99,0T100,THOMAS HOSPITAL,FAIRHOPE,750 MORPHY AVENUE,AL,36533,Baldwin,(251) 435-3417,4,
100,23T078,TOMAS HOSPITAL,70 MORPHY AVENUE,,AL,36533,Baldwin,(251) 435-3417,4,Hip or femur fracture
101,01T100,,750 MORPHY AVENUE,FAIRHOPE,AL,36533,Bldwin,(402) 461-5365,4,Brain injury (traumatic)
102,,MEMORIAL MEDICAL CENTER,750 MORPHY AVENUE,FAIRHOPE,,,Ware,(502) 596-6346,4,Hip or femur fracture
103,01T100,THOMAS HOSPITAL,70 MORPHY AVENUE,,AL,36533,Baldwin,(772) 467-3903,4,"Hip or knee replacement, amputation or other bone or joint condition"
104,01T100,THOMAS HOSPITAL,750 MORPHY AVENUE,,,36533,,(51) 435-3417,4,Nervous system disorder (excluding stroke)
105,01T100,THOMAS HOSPITAL,70 MORPHY AVENUE,FAIRHOPE,LA,36533,Baldwin,(251) 435-3417,4,Spinal cord disease or condition (non-traumatic)
106,01T100,,750 MORPHY AVENUE,FAIRHOPE,NJ,83854,Bldwin,(251) 435-3417,4,Spinal cord injury (traumatic)
107,0T100,TOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36533,Iberia,(251) 435-3417,4,Stroke
108,01T104,SAN JUAN REGIONAL MEDICAL CENTER INC,3690 GRANDVIEW PARKWAY,BRMINGHAM,NC,35243,Hillsboro,(205) 971-4520,,Nervous system disorder (excluding stroke)
109,0T104,COMM HOSP MONTEREY PENINSULA,3690 GRANDVIEW PARKWAY,BIRMINGHAM,A,35243,Jefferson,(205) 971-4520,4,Brain disease or condition (non-traumatic)
110,01T104,GANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,PEORIA,AL,35243,,(05) 971-4520,,Brain injury (traumatic)
111,01T104,GRANDVIEW MEDICAL CENTER,2003 LINCOLN WAY,BIRMINGHAM,AL,,,,4,Hip or femur fracture
112,33036,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,,AL,,Orleans,(205) 971-4520,4,"Hip or knee replacement, amputation or other bone or joint condition"
113,39T204,BEAUMONT TAYLOR,3690 GRANDVIEW PARKWAY,BIRMINGHAM,FL,35243,Jefferson,(205) 971-4520,4,Nervous system disorder (excluding stroke)
114,08T009,GRANDVIEW MEDICAL CENTER,390 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,Jefferson,(205) 971-4520,4,Spinal cord disease or condition (non-traumatic)
115,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,ROSEVILLE,A,35243,Jefferson,(205) 971-4520,4,Spinal cord injury (traumatic)
116,,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,A,35243,,,,"Hip or knee replacement, amputation or other bone or joint condition"
117,01T113,MOBILE INFIRMARY,POB 2144,MBILE,AL,46016,Boone,,4,All other conditions
118,01T113,,POB 2144,MOBILE,,32960,,(251) 435-3400,4,"Hip or knee replacement, amputation or other bone or joint condition"
119,01T113,MOBILE INFIRMARY,MOBILE,POB 2144,AL,36652,Cambria,(51) 435-3400,2,
120,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,IL,36652,Mbile,(251) 435-3400,5,Hip or femur fracture
121,,MBILE INFIRMARY,POB 2144,MOBILE,AL,3652,Mobile,(51) 435-3400,4,"Hip or knee replacement, amputation or other bone or joint condition"
122,01T113,ALTRU HEALTH SYSTEM,POB 2144,MOBILE,AL,35235,Mobile,(51) 435-3400,,Nervous system disorder (excluding stroke)
123,06T012,MOBILE INFIRMARY,NORTH BROADWAY AND BALSAM,MOBILE,AL,,Mobile,,4,
124,01T113,DESERT REGIONAL MEDICAL CENTER,POB 2144,COLUMBUS,PA,36652,Mbile,(251) 435-3400,4,
125,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,OH,36652,Mobile,(570) 271-6110,,Stroke
126,0T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,BESSEMER,AL,68118,Jfferson,(205) 481-7287,4,All other conditions
127,,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,BESSEMER,NY,35022,Jefferson,(502) 596-6346,4,Brain disease or condition (non-traumatic)
128,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,4300 LONDONDERRY ROAD,BESSEMER,AL,35022,Jefferson,(205) 481-7287,4,Brain injury (traumatic)
129,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,BESSEMER,AL,35022,Jefferson,(205) 481-7287,4,Hip or femur fracture
130,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,BSSEMER,MA,15215,,,5,"Hip or knee replacement, amputation or other bone or joint condition"
131,01T114,,PO BOX 151,BESSEMER,,35022,Jefferson,(205) 481-7287,4,Nervous system disorder (excluding stroke)
132,01T114,,BESSEMER,995 9TH AVENUE SOUTHWEST,,,Jefferson,(205) 481-7287,4,Spinal cord disease or condition (non-traumatic)
133,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,BESSEMER,995 9TH AVENUE SOUTHWEST,AL,35022,Jefferson,(205) 481-7287,4,Spinal cord injury (traumatic)
134,,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,,BESSEMER,AL,3022,Jefferson,(05) 481-7287,4,Stroke
135,04T078,BLAKE MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,AL,35209,Jefferson,(205) 877-1600,4,All other conditions
136,01T139,AMI BROOKWOOD MEDICAL CENTER,HOMEWOOD,2010 BROOKWOOD MEDICAL CTR. DR,AL,31217,Jefferson,(205) 877-1600,4,Brain disease or condition (non-traumatic)
137,,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,,NC,,Wyandotte,(205) 877-1600,4,Brain injury (traumatic)
138,0T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HMEWOOD,,35209,Jefferson,(205) 877-1600,,Hip or femur fracture
139,01T139,AMI BROOKWOOD MEDICAL CENTER,1800 LOMBARD STREET,HOMEWOOD,AL,35209,Champaign,(05) 877-1600,4,
140,0T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,,AL,3209,Jefferson,(205) 877-1600,4,Nervous system disorder (excluding stroke)
141,0T139,AMI BROOKWOOD MEDICAL CENTER,HOMEWOOD,2010 BROOKWOOD MEDICAL CTR. DR,AL,35209,Jefferson,,4,Spinal cord disease or condition (non-traumatic)
142,01T139,MEMORIAL MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,AL,47150,Jefferson,(205) 877-1600,,Spinal cord injury (traumatic)
143,01T139,AMI BROOKWOOD MEDICAL CENTER,210 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,MI,3209,Jfferson,(205) 877-1600,4,Stroke
144,01T144,SOUTHEAST REHABILITATION HOSPITAL,3719 DAUPHIN STREET,MOBILE,AL,,Mobile,(502) 596-6346,4,
145,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,DETROIT,,3608,Hamilton,(502) 596-6346,4,Brain disease or condition (non-traumatic)
146,01T144,SPRINGHILL MEDICAL CENTER,,MOBILE,AL,3608,Mobile,(502) 596-6346,4,Bain injury (traumatic)
147,,SPRINGHILL MEDICAL CENTER,MOBILE,3719 DAUPHIN STREET,,36608,Mobile,(502) 596-6346,4,Hip or femur fracture
148,0T144,SPRINGHILL MEDICAL CENTER,MOBILE,3719 DAUPHIN STREET,AL,,,(502) 596-6346,4,"Hip or knee replacement, amputation or other bone or joint condition"
149,01T144,,3719 DAUPHIN STREET,MBILE,AL,36608,Mobile,(724) 430-5141,4,"Hip or knee replacement, amputation or other bone or joint condition"
150,17T020,SPRINGHILL MEDICAL CENTER,MOBILE,3719 DAUPHIN STREET,AL,92029,Mbile,(502) 596-6346,4,Spinal cord disease or condition (non-traumatic)
151,01T144,ADVENTHEALTH WATERMAN,3719 DAUPHIN STREET,MOBILE,NC,36608,Cook,(415) 600-6153,4,Spinal cord injury (traumatic)
152,34T098,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,,AL,36608,Philadelphia,(502) 596-6346,4,Sroke
153,0T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,,Stroke
154,01T157,JW SOMMER REHABILITATION UNIT,79-01 BROADWAY,MUSCLE SHOALS,A,89148,,(256) 386-1687,4,
155,01T157,JW SOMMER REHABILITATION UNIT,21 AVALON AVE,VISALIA,,,District Of Columbia,(256) 386-1687,4,Brain injury (traumatic)
156,01T157,,MUSCLE SHOALS,201 AVALON AVE,AL,35661,,(256) 386-1687,4,Spinal cord injury (traumatic)
157,01T157,,201 AVALON AVE,MUSCLE SHOALS,A,35661,,(256) 386-1687,4,"Hip or knee replacement, amputation or other bone or joint condition"
158,0T157,JW SOMMER REHABILITATION UNIT,,MUSCLE SHOALS,,83706,,(256) 386-1687,5,"Hip or knee replacement, amputation or other bone or joint condition"
159,01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,MUSCLE SHOALS,AL,6102,Clbert,,,
160,01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,,,35661,Colbert,(256) 386-1687,4,
161,0T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,MUSCLE SHOALS,AL,3661,Colbert,(256) 386-1687,4,Stroke
162,01T175,EAMC - LANIER,,VALLEY,AL,36854,Chambers,(334) 756-9180,4,
163,01T175,EAMC - LANIER,400 48TH STREET,VALLEY,AL,,Chambers,(334) 756-9180,4,All other conditions
164,01T175,EAMC - LANIER,4800 48TH STREET,ROCK ISLAND,AL,3854,Chambers,,4,Brain injury (traumatic)
165,01T175,EAMC - LANIER,400 48TH STREET,WASHINGTON,AL,36854,Chambers,(34) 756-9180,4,Hip or femur fracture
166,01T175,EAMC - LANIER,4800 48TH STREET,VALLEY,FL,36854,Chambers,(334) 756-9180,4,Spinal cord injury (traumatic)
167,01T175,,4800 48TH STREET,,,3854,Chambers,(334) 756-9180,4,Nervous system disorder (excluding stroke)
168,13029,,VALLEY,4800 48TH STREET,AL,36854,Chambers,(334) 756-9180,4,Sinal cord disease or condition (non-traumatic)
169,01T175,,4800 48TH STREET,EAST SANDWICH,OR,87124,Chambers,(334) 756-9180,4,
170,01T175,SCR INPATIENT REHAB UNIT,300 MAIN STREET,NEWARK,,36854,Hamilton,(334) 756-9180,4,Stroke
171,04T014,ALASKA REGIONAL HOSPITAL,201 DEBARR RD,ANCHORAGE,KS,1835,,(907) 264-1503,10,All other conditions
172,0T017,AASKA REGIONAL HOSPITAL,ANCHORAGE,2801 DEBARR RD,AK,,Washington,(07) 264-1503,2,Brain disease or condition (non-traumatic)
173,02T017,ALASKA REGIONAL HOSPITAL,2801 DEBARR RD,ACHORAGE,AK,99508,Anchorage,(07) 264-1503,10,Brain injury (traumatic)
174,02T017,ALASKA REGIONAL HOSPITAL,ANCHORAGE,2801 DEBARR RD,AK,99508,Anchorage,(907) 264-1503,10,Hip or femur fracture
175,,ALASKA REGIONAL HOSPITAL,,ANCHORAGE,,85704,Anchorage,(907) 264-1503,,
176,02T017,,201 DEBARR RD,OKLAHOMA CITY,AK,99508,Jefferson,,1,Nrvous system disorder (excluding stroke)
177,02T017,,2801 DEBARR RD,ANCHORAGE,AK,99508,,(907) 264-1503,10,Spinal cord disease or condition (non-traumatic)
178,0T017,"EVEREST REHABILITATION HOSPITAL OKC, LLC",201 DEBARR RD,ANCHORAGE,AK,99508,Anchorage,(907) 264-1503,10,
179,0T017,,2801 DEBARR RD,ANCHORAGE,AK,4401,Anchorage,(907) 264-1503,,Stroke
180,02TA01,ST ELIAS SPECIALTY HOSPITAL,4800 CORDOVA STREET,ANCHORAGE,A,15801,Anchorage,,10,Al other conditions
