,CCN,Facility,Address1,City,State,ZipCode,County,PhoneNumber,CMSRegion,Condition
88,01T033,REUNION REHABILITATION HOSPITAL INVERNESS LLC,1600 37TH ST,BIRMINGHAM,,35022,Jefferson,(205) 934-4940,4,Spinal cord injury (traumatic)
89,01T033,SPAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,,35249,,(05) 934-4940,4,Stroke
90,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,AL,35401,Tuscaloosa,(205) 333-4362,4,All other conditions
91,,DH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,AL,80113,Tuscaloosa,(205) 333-4362,4,"Hip or knee replacement, amputation or other bone or joint condition"
92,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,AL,35401,Tuscaloosa,(205) 333-4362,4,Brain injury (traumatic)
93,01T092,DH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,AL,1801,Tuscaloosa,(205) 333-4362,4,Hp or femur fracture
94,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,GA,35401,Tuscaloosa,(205) 333-4362,4,"Hip or knee replacement, amputation or other bone or joint condition"
95,,,"809 UNIVERSITY BLVD, EAST",,AL,35401,Tuscaloosa,(205) 333-4362,4,Nervous system disorder (excluding stroke)
96,01T092,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,LA,35401,Tuscaloosa,(205) 333-4362,4,Spinal cord disease or condition (non-traumatic)
97,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,AL,35401,Tuscaloosa,(205) 333-4362,4,Spinal cord injury (traumatic)
98,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",PORTLAND,AL,,McLean,(205) 333-4362,4,Stroke
99,01T100,THOMAS HOSPITAL,750 MORPHY AVENUE,,AL,36533,Baldwin,(251) 435-3417,4,Al other conditions
100,01T100,MERCY REHABILITATION HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36533,Baldwin,(251) 435-3417,4,Brain disease or condition (non-traumatic)
101,01T100,,70 MORPHY AVENUE,FAIRHOPE,AL,36533,Baldwin,(251) 435-3417,4,Brain injury (traumatic)
102,0T100,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,,32405,Baldwin,(251) 435-3417,4,Hip or femur fracture
103,01T100,THOMAS HOSPITAL,750 MORPHY AVENUE,,AL,36533,Baldwin,(251) 435-3417,4,"Hip or knee replacement, amputation or other bone or joint condition"
104,01T100,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,A,36533,,(856) 988-8778,4,Nervous system disorder (excluding stroke)
105,01T100,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36533,Baldwin,(251) 435-3417,4,Spinal cord disease or condition (non-traumatic)
106,01T100,TOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36533,Vigo,(251) 435-3417,4,Spinal cord injury (traumatic)
107,23T041,THOMAS HOSPITAL,750 MORPHY AVENUE,FIRHOPE,AL,36533,Baldwin,(251) 435-3417,4,Stroke
108,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,Jefferson,(205) 971-4520,,All other conditions
109,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,Jefferson,(205) 971-4520,4,Brain disease or condition (non-traumatic)
110,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,,(205) 971-4520,4,Brain injury (traumatic)
111,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,,,,4,Hip or femur fracture
112,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,,AL,,Jefferson,(205) 971-4520,4,"Hip or knee replacement, amputation or other bone or joint condition"
113,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,Jefferson,(205) 971-4520,4,Nervous system disorder (excluding stroke)
114,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,Jefferson,(205) 971-4520,4,Spinal cord disease or condition (non-traumatic)
115,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,Jefferson,(205) 971-4520,4,Spinal cord injury (traumatic)
116,,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,MN,35243,Jfferson,(05) 971-4520,4,Stroke
117,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Mobile,,4,All other conditions
118,01T113,MBILE INFIRMARY,POB 2144,AUSTELL,A,36652,,(251) 435-3400,4,Brain disease or condition (non-traumatic)
119,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Mobile,(251) 435-3400,4,Bain injury (traumatic)
120,01T113,MOBILE INFIRMARY,1100 BELK BLVD.,MOBILE,AL,36652,Denver,(251) 435-3400,4,Hip or femur fracture
121,,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Mobile,(818) 885-8500,4,"Hip or knee replacement, amputation or other bone or joint condition"
122,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Mobile,(218) 999-1573,,Nervous system disorder (excluding stroke)
123,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,3652,Mobile,(51) 435-3400,4,
124,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Pulaski,(251) 435-3400,4,
125,01T113,MOBILE INFIRMARY,,MOBILE,AL,36652,Mobile,(251) 435-3400,,Stroke
126,10T167,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,95 9TH AVENUE SOUTHWEST,BESSEMER,AL,35022,Williams,(205) 481-7287,4,All other conditions
127,103045,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,BESSEMER,AL,35022,Jefferson,(205) 481-7287,4,Brain disease or condition (non-traumatic)
128,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,BSSEMER,AL,35022,Jefferson,(205) 481-7287,4,Brain injury (traumatic)
129,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,BESSEMER,AL,35022,Jefferson,(205) 481-7287,4,Hip or femur fracture
130,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,BESSEMER,AL,35022,St. Tammany,,4,"Hip or knee replacement, amputation or other bone or joint condition"
131,01T114,MDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,HERRIN,HI,35022,Jefferson,(205) 481-7287,4,Nervous system disorder (excluding stroke)
132,01T114,,995 9TH AVENUE SOUTHWEST,BESSEMER,FL,35249,Jefferson,(205) 481-7287,9,Spinal cord disease or condition (non-traumatic)
133,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,BESSEMER,995 9TH AVENUE SOUTHWEST,AL,35022,Jefferson,(205) 481-7287,4,Spinal cord injury (traumatic)
134,,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,10101 PARK ROWE AVENUE,BESSEMER,AL,70508,Jefferson,(205) 481-7287,4,Stroke
135,01T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,AL,35209,Jefferson,(205) 877-1600,4,All other conditions
136,01T139,AMI BROOKWOOD MEDICAL CENTER,HOMEWOOD,2010 BROOKWOOD MEDICAL CTR. DR,AL,35209,Jefferson,(205) 877-1600,4,Brain disease or condition (non-traumatic)
137,0T139,AMI BROOKWOOD MEDICAL CENTER,232 WEST 25TH STREET,HOMEWOOD,AL,3209,Jefferson,(205) 877-1600,4,Brain injury (traumatic)
138,303027,AMI BROOKWOOD MEDICAL CENTER,,FLAGSTAFF,CO,35209,Jefferson,(205) 877-1600,,Hip or femur fracture
139,01T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,AL,35209,Jefferson,(303) 301-8700,4,
140,01T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,AL,70505,Jefferson,(205) 877-1600,4,Nervous system disorder (excluding stroke)
141,23T269,AMI BROOKWOOD MEDICAL CENTER,HOMEWOOD,2010 BROOKWOOD MEDICAL CTR. DR,AL,35209,Jefferson,,4,Spinal cord disease or condition (non-traumatic)
142,01T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,,AL,35209,Jefferson,(205) 877-1600,,Spinal cord injury (traumatic)
143,01T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,AL,35209,Kings,(205) 877-1600,4,Stroke
144,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,,Mobile,(502) 596-6346,4,
145,01T144,SPRINGHILL MEDICAL CENTER,65 JAMES STREET,MOBILE,,36608,Mobile,(502) 596-6346,4,Brain disease or condition (non-traumatic)
146,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,71306,Mobile,(502) 596-6346,4,Spinal cord disease or condition (non-traumatic)
147,34T014,SPRINGHILL MEDICAL CENTER,319 DAUPHIN STREET,MOBILE,KS,36608,Mobile,(502) 596-6346,4,Hip or femur fracture
148,36T098,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,,Lee,(502) 596-6346,4,"Hip or knee replacement, amputation or other bone or joint condition"
149,01T144,,3719 DAUPHIN STREET,BROOKLYN,AL,36608,Mobile,(502) 596-6346,4,Nervous system disorder (excluding stroke)
150,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,36608,Los Angeles,(502) 596-6346,4,Spinal cord disease or condition (non-traumatic)
151,01T144,SPRINGHILL MEDICAL CENTER,,MOBILE,AL,36608,Mobile,(502) 596-6346,4,Spinal cord injury (traumatic)
152,01T144,SPRINGHILL MEDICAL CENTER,,MOBILE,AL,36608,Mobile,(502) 596-6346,4,Stroke
153,28T023,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,,All other conditions
154,01T157,JW SOMMER REHABILITATION UNIT,4310 SOUTH GRAND STREET,MUSCLE SHOALS,AL,35661,,(256) 386-1687,4,
155,01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,MUSCLE SHOALS,,3661,Colbert,(256) 386-1687,4,Brain injury (traumatic)
156,01T157,MERCY REGIONAL MEDICAL CENTER,MUSCLE SHOALS,201 AVALON AVE,AL,35661,Clbert,(256) 386-1687,4,Hip or femur fracture
157,01T157,,201 AVALON AVE,MSCLE SHOALS,AL,35661,,(256) 386-1687,4,"Hip or knee replacement, amputation or other bone or joint condition"
158,05T060,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,MUSCLE SHOALS,,35661,,(256) 386-1687,4,Nervous system disorder (excluding stroke)
159,01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,MUSCLE SHOALS,AL,35661,Colbert,(56) 386-1687,,
160,01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,MUSCLE SHOALS,,35661,Colbert,(256) 386-1687,4,Sinal cord injury (traumatic)
161,18T044,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,4,Stroke
162,01T175,EAMC - LANIER,400 48TH STREET,VALLEY,AL,36854,Chambers,(334) 756-9180,6,Brain disease or condition (non-traumatic)
