,CCN,Facility,Address1,City,State,ZipCode,County,PhoneNumber,CMSRegion,Condition
16,13028,ENCOMPASS REHABILITATION HOSPITAL OF MONTGOMERY,1600 E EVERGREEN,MONTGOMERY,AL,36116,Montgomery,(334) 284-7821,,Spinal cord disease or condition (non-traumatic)
17,1028,,,MONTGOMERY,,,Montgomery,(612) 873-8544,,Stroke
18,13029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,1490 HIGHWAY 72 E,HUNTSVILLE,,35811,Mdison,(205) 535-2300,4,"Hip or knee replacement, amputation or other bone or joint condition"
19,36T189,,305 LANGDON STREET,HUNTSVILLE,AL,35811,Madison,(315) 787-5495,4,"Hip or knee replacement, amputation or other bone or joint condition"
20,13029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,190 HIGHWAY 72 E,HUNTSVILLE,AL,67402,Madison,(205) 535-2300,4,Brain injury (traumatic)
21,,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,190 HIGHWAY 72 E,HUNTSVILLE,AL,35811,Broward,(336) 713-8328,4,
22,13029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,1490 HIGHWAY 72 E,HUNTSVILLE,AL,,Madison,(205) 535-2300,,"Hip or knee replacement, amputation or other bone or joint condition"
23,13029,,190 HIGHWAY 72 E,,AL,35811,Madison,(205) 535-2300,4,"Hip or knee replacement, amputation or other bone or joint condition"
24,13029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,190 HIGHWAY 72 E,HUNTSVILLE,IL,35811,Madison,(630) 909-8000,,Spinal cord disease or condition (non-traumatic)
25,13029,ENCOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,1490 HIGHWAY 72 E,HUNTSVILLE,AL,27262,Madison,(205) 535-2300,4,Spinal cord injury (traumatic)
26,13029,ECOMPASS HEALTH REHABILITATION HOSPITAL NORTH  AL,,HERRIN,AL,36608,Oakland,(205) 535-2300,4,Stroke
27,13030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,1736 EAST MAIN STREET,DOTHAN,AL,36301,Houston,(34) 712-6333,4,All other conditions
28,13030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,,DOTHAN,AL,36301,Houston,(508) 791-6351,5,Brain disease or condition (non-traumatic)
29,1030,ST ELIAS SPECIALTY HOSPITAL,1736 EAST MAIN STREET,DOTHAN,AL,36301,Houston,(334) 712-6333,6,Brain injury (traumatic)
30,13030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,1736 EAST MAIN STREET,DOTHAN,AL,3301,Houston,(334) 712-6333,4,Hip or femur fracture
31,,,1736 EAST MAIN STREET,DOTHAN,KY,,St. Clair,(334) 712-6333,4,"Hip or knee replacement, amputation or other bone or joint condition"
32,,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,DOTHAN,1736 EAST MAIN STREET,MT,36301,Huston,(334) 712-6333,4,Nervous system disorder (excluding stroke)
33,13030,,1736 EAST MAIN STREET,DOTHAN,AL,36301,Houston,(334) 712-6333,4,Spinal cord disease or condition (non-traumatic)
34,13030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,1736 EAST MAIN STREET,DOTHAN,,36301,Huston,,7,Spinal cord injury (traumatic)
35,13030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DOTHAN,1736 EAST MAIN STREET,DTHAN,AL,89434,Vigo,(334) 712-6333,4,Stroke
36,13031,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,900 OAK MOUNTAIN COMMONS LANE,BAKERSFIELD,AL,,Shelby,(205) 216-7621,4,All other conditions
37,14T117,,90 OAK MOUNTAIN COMMONS LANE,PELHAM,FL,35124,Lauderdale,(205) 216-7621,,Brain disease or condition (non-traumatic)
38,13031,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,900 OAK MOUNTAIN COMMONS LANE,PELHAM,A,46016,Selby,(205) 216-7621,4,Brain injury (traumatic)
39,,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,900 OAK MOUNTAIN COMMONS LANE,PELHAM,AL,35124,Marion,(205) 216-7621,4,Hip or femur fracture
40,13031,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,900 OAK MOUNTAIN COMMONS LANE,PELHAM,AL,35124,,(205) 216-7621,,"Hp or knee replacement, amputation or other bone or joint condition"
41,23T227,,1960 E 39TH ST S,VALLEY,AL,35124,Shelby,(205) 216-7621,4,Nervous system disorder (excluding stroke)
42,36T016,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,900 OAK MOUNTAIN COMMONS LANE,PELHAM,FL,35124,Shelby,(205) 216-7621,,Spinal cord disease or condition (non-traumatic)
43,13031,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SHELBY,900 OAK MOUNTAIN COMMONS LANE,MARIETTA,NE,15701,Shelby,(716) 898-6167,4,Spinal cord injury (traumatic)
44,13031,THE TRINITY REHABILITATION CENTER,900 OAK MOUNTAIN COMMONS LANE,PELHAM,AL,35124,Shelby,,4,Stroke
45,13032,BEAUMONT - ROYAL OAK,GADSDEN,801 GOODYEAR AVE,LA,91505,Etowah,(256) 439-5000,,
46,13032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,801 GOODYEAR AVE,GADSDEN,A,28374,Etowah,(407) 562-0924,4,Brain disease or condition (non-traumatic)
47,13032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,801 GOODYEAR AVE,HONESDALE,AL,35903,Eowah,(256) 439-5000,9,Brain injury (traumatic)
48,13032,,801 GOODYEAR AVE,BALTIMORE,AL,35903,Etowah,(256) 439-5000,4,Hip or femur fracture
49,1032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,801 GOODYEAR AVE,GADSDEN,AL,35903,Etowah,(256) 439-5000,,"Hip or knee replacement, amputation or other bone or joint condition"
50,13032,,1401 EZELL STREET,GADSDEN,AL,36867,Warren,(256) 439-5000,4,Nervous system disorder (excluding stroke)
51,13032,SAN JUAN REGIONAL MEDICAL CENTER INC,801 GOODYEAR AVE,,AL,35903,Etowah,(256) 439-5000,,Spinal cord disease or condition (non-traumatic)
52,13032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,GADSDEN,801 GOODYEAR AVE,NV,35903,Etowah,(914) 597-2232,5,Spinal cord injury (traumatic)
53,13032,ENCOMPASS HEALTH REHABILITATION HOSPITAL GADSDEN,,GADSDEN,A,18960,,(56) 439-5000,4,"Hip or knee replacement, amputation or other bone or joint condition"
54,,REGIONAL REHABILITATION HOSPITAL,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,,Russell,(315) 787-5495,4,Al other conditions
55,13033,REGIONAL REHABILITATION HOSPITAL,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,36867,Russell,(334) 732-2200,5,Brain disease or condition (non-traumatic)
56,,,,PHENIX CITY,AL,36867,Rssell,(334) 732-2200,4,Brain injury (traumatic)
57,13033,JEFFERSON HOSPITAL,3715 US HIGHWAY 431 NORTH,PHENIX CITY,AL,,Russell,(334) 732-2200,4,Hip or femur fracture
58,,RGIONAL REHABILITATION HOSPITAL,3715 US HIGHWAY 431 NORTH,PENIX CITY,AL,36867,Russell,(334) 732-2200,,"Hip or knee replacement, amputation or other bone or joint condition"
59,,ST JOSEPH MEDICAL CENTER,315 US HIGHWAY 431 NORTH,,AL,36867,Riverside,(334) 732-2200,4,Nervous system disorder (excluding stroke)
60,26T009,REGIONAL REHABILITATION HOSPITAL,3715 US HIGHWAY 431 NORTH,CHAMBERSBURG,AL,36867,Russell,(34) 732-2200,4,Spinal cord disease or condition (non-traumatic)
61,13033,,3715 US HIGHWAY 431 NORTH,PHENIX CITY,NC,36867,Russell,(334) 732-2200,5,Spinal cord injury (traumatic)
62,13033,REGIONAL REHABILITATION HOSPITAL,5000 HENNESSY BLVD,PENIX CITY,AL,35903,,(225) 927-0567,4,Stroke
63,01T011,VIBRA REHABILITATION HOSPITAL OF RANCHO MIRAGE,5 MEDICAL PARK EAST DRIVE,DANBURY,AL,35235,Jefferson,(05) 838-3672,4,Hip or femur fracture
64,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,,35235,Collier,(205) 838-3672,4,Brain disease or condition (non-traumatic)
65,01T011,,BIRMINGHAM,50 MEDICAL PARK EAST DRIVE,AL,35235,Jefferson,,4,"Hip or knee replacement, amputation or other bone or joint condition"
66,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,Jefferson,(205) 838-3672,4,Hip or femur fracture
67,01T011,ST. VINCENTS EAST REHABILITATION CENTER,210 N MAIN ST,BRMINGHAM,A,67846,Jefferson,(314) 713-4931,4,
68,01T011,ST. VINCENTS EAST REHABILITATION CENTER,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,Jefferson,(205) 838-3672,4,Brain disease or condition (non-traumatic)
69,,,50 MEDICAL PARK EAST DRIVE,BRMINGHAM,,,Jefferson,(205) 838-3672,4,
70,,ST. VINCENTS EAST REHABILITATION CENTER,BIRMINGHAM,50 MEDICAL PARK EAST DRIVE,AL,35235,Jefferson,(205) 838-3672,6,Spinal cord injury (traumatic)
71,01T011,SUTTER ROSEVILLE MEDICAL CENTER,100 W. CALIFORNIA BLVD,OVERLAND PARK,AL,35235,Jefferson,,,Stroke
72,01T029,EAMC- LANIER,2000 PEPPERELL PARKWAY.,OPELIKA,AL,36801,,,4,All other conditions
73,01T029,,2000 PEPPERELL PARKWAY.,OPELIKA,,,Lee,(502) 596-6346,4,Bain disease or condition (non-traumatic)
74,02T017,EAMC- LANIER,2000 PEPPERELL PARKWAY.,,AL,36801,Marion,(319) 235-5012,,Bain injury (traumatic)
75,01T029,MERCY HOSPITAL ARDMORE,1027 BELLEVUE AVENUE,,,36801,Lee,(502) 596-6346,4,
76,01T029,EAMC- LANIER,1555 EXCHANGE AVENUE,LOUISVILLE,PA,36801,Adams,(502) 596-6346,4,"Hip or knee replacement, amputation or other bone or joint condition"
77,0T029,EAMC- LANIER,2000 PEPPERELL PARKWAY.,OPELIKA,AL,,,(502) 596-6346,4,Nervous system disorder (excluding stroke)
78,0T029,EAMC- LANIER,OPELIKA,2000 PEPPERELL PARKWAY.,AL,20037,Le,(502) 596-6346,4,Spinal cord disease or condition (non-traumatic)
79,01T144,,2000 PEPPERELL PARKWAY.,OPELIKA,AL,36801,Lee,(02) 596-6346,9,
80,01T029,,,,AL,36801,Lee,(502) 596-6346,4,
81,363034,SPAIN REHABILITATION CENTER,,BIRMINGHAM,,,Jefferson,,4,All other conditions
82,01T033,SPAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,AL,35249,Jfferson,,4,Brain disease or condition (non-traumatic)
83,01T033,SPAIN REHABILITATION CENTER,SRC 223E,,AL,35249,Jefferson,(205) 934-4940,4,
84,01T033,SAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,,35249,Jefferson,(205) 934-4940,5,Hip or femur fracture
85,,SPAIN REHABILITATION CENTER,1900 SILVER CROSS BLVD.,BIRMINGHAM,AL,35249,Jefferson,(205) 934-4940,4,"Hip or knee replacement, amputation or other bone or joint condition"
86,01T033,SPAIN REHABILITATION CENTER,SRC 223E,BIRMINGHAM,AL,35249,Jefferson,(205) 934-4940,4,Nervous system disorder (excluding stroke)
87,183029,,,BIRMINGHAM,A,35249,,(205) 934-4940,4,Sinal cord disease or condition (non-traumatic)
88,01T033,SAIN REHABILITATION CENTER,,BIRMINGHAM,,3249,Genesee,(205) 934-4940,4,Spinal cord injury (traumatic)
89,01T033,SPAIN REHABILITATION CENTER,SRC 223E,BRMINGHAM,,35249,,,4,Stroke
90,01T092,NORTHEAST REHABILITATION HOSPITAL,11705 MERCY BLVD.,,AL,35401,Tuscaloosa,(919) 984-5306,4,All other conditions
91,,,MEDICAL CENTER BLVD,TUSCALOOSA,AL,3401,Tuscaloosa,(814) 226-9500,,Bain disease or condition (non-traumatic)
92,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,AL,35401,Kings,(205) 333-4362,4,Brain injury (traumatic)
93,01T092,,200 INDUSTRIAL BLVD,TSCALOOSA,A,3401,Onondaga,(205) 333-4362,4,
94,01T092,DCH REHABILITATION CENTER,"89 UNIVERSITY BLVD, EAST",LAURINBURG,A,38701,Tuscaloosa,(205) 333-4362,4,"Hip or knee replacement, amputation or other bone or joint condition"
95,,,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,CA,35401,Tuscaloosa,(402) 413-3000,4,Nervous system disorder (excluding stroke)
96,01T092,DH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",DETROIT,A,35401,Tuscaloosa,(205) 333-4362,5,Spinal cord disease or condition (non-traumatic)
97,01T092,DCH REHABILITATION CENTER,"809 UNIVERSITY BLVD, EAST",TUSCALOOSA,AL,35401,Tuscaloosa,(918) 579-7133,4,Spinal cord injury (traumatic)
98,01T092,DCH REHABILITATION CENTER,4021 AVENUE B,,NM,,Tscaloosa,(205) 333-4362,4,Spinal cord disease or condition (non-traumatic)
99,103027,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36533,Baldwin,(251) 435-3417,4,
100,17T020,TOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36533,Baldwin,(251) 435-3417,4,Brain injury (traumatic)
101,01T100,,601 DR MARTIN LUTHER KING JR AVE NE,FIRHOPE,AL,36533,Wayne,(501) 834-1800,4,Brain injury (traumatic)
102,,PROVIDENCE PORTLAND MEDICAL CENTER,750 MORPHY AVENUE,,,3533,Vigo,(248) 338-5157,4,Hip or femur fracture
103,01T100,THOMAS HOSPITAL,70 MORPHY AVENUE,FAIRHOPE,AL,36533,Baldwin,(251) 435-3417,4,"Hip or knee replacement, amputation or other bone or joint condition"
104,01T100,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,,36533,,(51) 435-3417,4,Nervous system disorder (excluding stroke)
105,01T100,THOMAS HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,PA,36533,Baldwin,(251) 435-3417,4,Spinal cord disease or condition (non-traumatic)
106,01T100,,750 MORPHY AVENUE,RICHMOND HEIGHTS,CO,89502,Bldwin,(251) 435-3417,4,Spinal cord injury (traumatic)
107,0T100,MONONGAHELA VALLEY HOSPITAL,750 MORPHY AVENUE,FAIRHOPE,AL,36533,New London,(251) 435-3417,5,Stroke
108,01T104,EASTON HOSPITAL,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,Gallia,(205) 971-4520,,Brain disease or condition (non-traumatic)
109,0T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,A,35243,Jefferson,(205) 971-4520,9,Brain disease or condition (non-traumatic)
110,01T104,ENCOMPASS HEALTH REHAB HOSPITAL OF TINTON FALLS,3690 GRANDVIEW PARKWAY,,AL,35243,,(575) 521-6400,,Brain injury (traumatic)
111,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,,,,4,Hip or femur fracture
112,05T191,GRANDVIEW MEDICAL CENTER,390 GRANDVIEW PARKWAY,BIRMINGHAM,AL,,Jefferson,(205) 971-4520,4,"Hip or knee replacement, amputation or other bone or joint condition"
113,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,EUGENE,NE,35243,Jefferson,(205) 971-4520,6,Nervous system disorder (excluding stroke)
114,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,Jefferson,(205) 971-4520,4,Spinal cord disease or condition (non-traumatic)
115,01T104,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,JAMAICA,A,35243,Jefferson,(205) 971-4520,4,Spinal cord injury (traumatic)
116,,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,A,35243,,,,Stroke
117,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Faulkner,,4,All other conditions
118,01T113,,POB 2144,MOBILE,,67357,,(251) 435-3400,4,All other conditions
119,01T113,MOBILE INFIRMARY,MOBILE,POB 2144,AL,36652,Fulton,(714) 832-9200,3,
120,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,MN,36652,Mbile,(251) 435-3400,9,Hip or femur fracture
121,,MBILE INFIRMARY,2930 SIENA HEIGHTS DRIVE,MOBILE,AL,7052,Mobile,(51) 435-3400,4,"Hip or knee replacement, amputation or other bone or joint condition"
122,01T113,CHI ST VINCENT SHERWOOD REHABILITATION HOSPITAL,POB 2144,,AL,91328,Mobile,(51) 435-3400,,Nervous system disorder (excluding stroke)
123,33041,MOBILE INFIRMARY,POB 2144,MOBILE,AL,,Mobile,,4,
124,01T113,SALEM HOSPITAL,POB 2144,MOBILE,CA,36652,Mbile,(251) 435-3400,6,
125,01T113,MOBILE INFIRMARY,POB 2144,MOBILE,AL,36652,Mobile,(251) 435-3400,,Stroke
126,0T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,2200 HARRISON AVENUE,BESSEMER,AL,67502,Jfferson,(205) 481-7287,4,All other conditions
127,,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,BESSEMER,AL,35022,Jefferson,(205) 481-7287,4,Brain disease or condition (non-traumatic)
128,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,FORT LAUDERDALE,AL,35022,Jefferson,(205) 481-7287,4,Brain injury (traumatic)
129,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,,BESSEMER,AL,35022,Jefferson,(205) 481-7287,4,Hip or femur fracture
130,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,,BESSEMER,GA,33902,Jfferson,,4,"Hip or knee replacement, amputation or other bone or joint condition"
131,01T114,,995 9TH AVENUE SOUTHWEST,BESSEMER,,35022,Jefferson,(205) 481-7287,4,Nervous system disorder (excluding stroke)
132,01T114,,995 9TH AVENUE SOUTHWEST,,A,,Jefferson,(205) 481-7287,4,Spinal cord disease or condition (non-traumatic)
133,01T114,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,BESSEMER,995 9TH AVENUE SOUTHWEST,AL,35022,Jefferson,(205) 481-7287,4,Spinal cord injury (traumatic)
134,,MEDICAL WEST HOSPITAL AUTHORITY REHAB UNIT,995 9TH AVENUE SOUTHWEST,LODI,AL,3022,Jefferson,(720) 734-3500,4,Stroke
135,11T006,CHRISTIAN HOSPITAL/BJC HEALTHCARE,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,AL,35209,Jefferson,(205) 877-1600,4,All other conditions
136,01T139,AMI BROOKWOOD MEDICAL CENTER,HOMEWOOD,2010 BROOKWOOD MEDICAL CTR. DR,AL,35209,Jefferson,(205) 877-1600,4,Brain disease or condition (non-traumatic)
137,,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HMEWOOD,AL,,Peoria,(205) 877-1600,4,Brain injury (traumatic)
138,0T139,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,A,35209,Jefferson,(205) 877-1600,,Hip or femur fracture
139,01T139,AMI BROOKWOOD MEDICAL CENTER,4401 UNION ST,HOMEWOOD,AL,35209,Jefferson,(05) 877-1600,4,
140,19T140,AMI BROOKWOOD MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,AL,3209,Jefferson,(205) 877-1600,4,Nervous system disorder (excluding stroke)
141,0T139,AMI BROOKWOOD MEDICAL CENTER,HOMEWOOD,2010 BROOKWOOD MEDICAL CTR. DR,AL,35209,Jefferson,,4,Spinal cord disease or condition (non-traumatic)
142,01T139,KING'S DAUGHTER MEDICAL CENTER,2010 BROOKWOOD MEDICAL CTR. DR,HOMEWOOD,AL,43201,Jefferson,(205) 877-1600,,Spinal cord injury (traumatic)
143,01T139,AMI BROOKWOOD MEDICAL CENTER,,HOMEWOOD,AL,65401,Jfferson,(205) 877-1600,6,Stroke
144,01T144,ENCOMPASS HEALTH REHAB HOSPITAL OF SUNRISE,3719 DAUPHIN STREET,MBILE,AL,,Mobile,(502) 596-6346,4,
145,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,,35811,Bay,(502) 596-6346,4,Brain disease or condition (non-traumatic)
146,01T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,,AL,3608,Mobile,(502) 596-6346,4,Bain injury (traumatic)
147,0T144,SPRINGHILL MEDICAL CENTER,MOBILE,3719 DAUPHIN STREET,A,36608,Coweta,(502) 596-6346,4,Hip or femur fracture
148,0T144,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,,Mbile,(502) 596-6346,4,"Hip or knee replacement, amputation or other bone or joint condition"
149,01T144,,475 MORGAN HIGHWAY,MOBILE,AL,36608,Mobile,(918) 494-4244,4,Nervous system disorder (excluding stroke)
150,01T029,SPRINGHILL MEDICAL CENTER,MOBILE,3719 DAUPHIN STREET,AL,32803,Mbile,(502) 596-6346,4,Spinal cord disease or condition (non-traumatic)
151,01T144,REHABILITATION HOSPITAL OF NEWNAN,13 HEYMAN LANE,MOBILE,AL,36608,Jefferson,(850) 656-4800,4,Spinal cord injury (traumatic)
152,39T058,SPRINGHILL MEDICAL CENTER,3719 DAUPHIN STREET,MOBILE,AL,36608,Washtenaw,(502) 596-6346,4,Brain disease or condition (non-traumatic)
153,0T157,JW SOMMER REHABILITATION UNIT,,MUSCLE SHOALS,AL,35661,Colbert,(256) 386-1687,,All other conditions
154,01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,MUSCLE SHOALS,IN,35661,,(256) 386-1687,4,
155,01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,MSCLE SHOALS,,,Colbert,(256) 386-1687,4,Brain injury (traumatic)
156,01T157,J SOMMER REHABILITATION UNIT,MUSCLE SHOALS,201 AVALON AVE,AL,35661,,(256) 386-1687,4,Hip or femur fracture
157,01T157,,201 AVALON AVE,MUSCLE SHOALS,A,35661,,(256) 386-1687,4,"Hip or knee replacement, amputation or other bone or joint condition"
158,0T157,JW SOMMER REHABILITATION UNIT,,MUSCLE SHOALS,,90301,,(256) 386-1687,5,Hip or femur fracture
159,01T157,JW SOMMER REHABILITATION UNIT,1441 CLIFTON ROAD NE,MUSCLE SHOALS,AL,32084,Jefferson,,,
160,01T157,JW SOMMER REHABILITATION UNIT,201 AVALON AVE,MUSCLE SHOALS,,35661,Colbert,(256) 386-1687,4,
161,0T157,JW SOMMER REHABILITATION UNIT,21 AVALON AVE,MUSCLE SHOALS,AL,42501,Colbert,(256) 386-1687,4,Stroke
162,01T175,EAMC - LANIER,4800 48TH STREET,VALLEY,AL,36854,Chambers,(334) 756-9180,4,Al other conditions
163,01T175,EAMC - LANIER,4800 48TH STREET,,AL,,Chambers,(334) 756-9180,4,All other conditions
164,01T175,EAMC - LANIER,4800 48TH STREET,VALLEY,AL,3854,Chambers,,4,Brain injury (traumatic)
165,01T175,EAMC - LANIER,307 POLLY LANE,PELHAM,AL,36854,Chambers,(34) 756-9180,4,Hip or femur fracture
166,01T175,EAMC - LANIER,400 48TH STREET,PORT JEFFERSON,IN,36854,Chambers,(334) 756-9180,4,"Hip or knee replacement, amputation or other bone or joint condition"
167,01T175,,4800 48TH STREET,VLLEY,,3854,Chambers,(334) 756-9180,5,Nervous system disorder (excluding stroke)
168,10T087,,VALLEY,4800 48TH STREET,AL,36854,Chambers,(334) 756-9180,4,Sinal cord disease or condition (non-traumatic)
169,01T175,,,VALLEY,CA,36854,Chambers,(334) 756-9180,4,
170,01T175,ST. LUKES REGIONAL MEDICAL CENTER,7343 CLEARVISTA DRIVE,BLOOMINGTON,,36854,Oklahoma,(334) 756-9180,4,Stroke
171,39T304,ALASKA REGIONAL HOSPITAL,2801 DEBARR RD,ANCHORAGE,CA,70764,,(907) 264-1503,10,All other conditions
172,0T017,AASKA REGIONAL HOSPITAL,ANCHORAGE,2801 DEBARR RD,AK,,Anchorage,(07) 264-1503,10,Brain disease or condition (non-traumatic)
173,02T017,ALASKA REGIONAL HOSPITAL,201 DEBARR RD,ANCHORAGE,AK,99508,Anchorage,(07) 264-1503,10,Brain injury (traumatic)
174,02T017,ALASKA REGIONAL HOSPITAL,ANCHORAGE,2801 DEBARR RD,AK,99508,Anchorage,(907) 264-1503,10,Hip or femur fracture
